QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-48 - لعل تحديد التوقيت الزمني للتخلص التدريجي من مركبات ثنائي ا ـ ـ ـ ـ ـ ل متعدد الكلور ( وإلى حد أقل ، مركبات ثلاثي ا ـ ـ ـ ـ ـ ل متعدد الكلور وثنائي ا ـ ـ ـ ـ ـ ل متعدد البروم ) سيكون أكبر مصدر اهتمام تشريعي ملح بالنسبة لمعظم البلدان على اعتبار أن معظمها لديه بالفعل شكل ما من أشكال الأطر التشريعية التي تتعامل مع مركبات ثنائي ا ـ ـ ـ ـ ـ ل متعدد الكلور .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ـ ل ] - عدد الحروف 7 -",الفينيل,الفينيلين,والفينيل
"-وفي استعراض أعد مؤخرا بشأن ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ت الحد من الفقر ، أشير إلى أنه ليس من الممكن عزو نتائج محددة للحد من الفقر إلى نهج ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ت الحد من الفقر ؛ لأنه لا يعتبر مشروعا أو تدبيرا محددا من تدابير السياسة العامة ، يمكن فيه إثبات وجود علاقة سببية مباشرة لنتائج الفقر .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 11 -",استراتيجيات,واستراتيجيات,الاستراتيجيات
"-ولأغراض تحديد السياسات ا ـ ـ ـ ـ ـ ة والدفاعية ، أنشئ بموجب القانون 1337 / 1999 مجلس الدفاع الوطني وهو الهيئة التي تقدم المساعدة والمشورة لرئيس الجمهورية في هذا الشأن ، ويتألف من وزراء الدفاع الوطني والخارجية والداخلية ، وكذا قائد من أعلى رتبة في القوات المسلحة الوطنية ، ورئيس هيئة الأركان المشتركة ، والموظف المسؤول عن هيئة استخبارات الدولة ، إلى جانب أمين دائم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأمنية,والأمنية,لأمنية
"-والاتحاد الأوروبي يلاحظ التقييم الذي وضعه مكتب المؤسسات الديمقراطية وحقوق الإنسان التابع ل ـ ـ ـ ـ ة الأمن والتعاون في أوروبا والذي أفاد بأن الاستفتاء قد أجري ، بصفة عامة ، على نحو يتفق مع التعهدات التي قدمت من جانب هذه المنظمة والاتحاد الأوروبي والمعايير الدولية الأخرى للعمليات الانتخابية الديمقراطية .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ة ] - عدد الحروف 6 -",لمنظمة,للمنظمة,منظمة
"-ولا تتأثر ملكية المركبات ا ـ ـ ـ ـ ـ ـ ة والمعدات والمرافق والمحطات والمنشآت بوجودها على القمر .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الفضائية,لفضائية,والفضائية
"-وتعتبره حلقة أخرى من سلسلة الاعتداءات السافرة التي لا مبرر لها على سيادة أذربيجان ، تطالب بالانسحاب الكامل وغير المشروط من الأراضي الإذرية المحتلة ، كما تطالب بالالتزام الكامل والعاجل بتنفيذ قراري مجلس الأمن رقمي ٨٢٢ و ٨٥٣ وإتاحة الفرصة لإحراز التقدم نحو تسوية النزاع الأصلي حول ناجورنو كاراباخ وفقا لما كفلته قواعد القانون الدولي من ا ـ ـ ـ ـ م الحقوق المشروعة للأقليات ، واحترام وحدة وسلامة أراضي الدول .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",احترام,واحترام,أحترام
"-16 - ويشارك فرع التدريب التابع لصندوق الأمم المتحدة للسكان مشاركة نشطة في الفريق العامل المشترك بين ا ـ ـ ـ ـ ـ ـ ت المعني بالتدريب .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",الوكالات,والوكالات,لوكالات
"-وشملت الدورة تمرينا في مجال التفتيش الموقعي للإعداد لاحتمال تلقي طلب بإجراء تفتيش موقعي ب ـ ـ ـ ب المعاهدة لدى دخولها حيز النفاذ .-

- الحرف الأول [ ب ] - الحرف الأخير [ ب ] - [ ب ـ ـ ـ ب ] - عدد الحروف 5 -",بموجب,وبموجب,فبموجب
"-وثمة طريقة وحيدة لحل هذه المشكلة ألا وهي الاستفادة من الممارسات التقليدية التي تتبعها ا ـ ـ ـ ـ ة الريفية والتقليل إلى أدنى حد من استخدام التكنولوجيا المرتفعة التكلفة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",المرأة,لمرأة,المرأ
"-وأوضح أن معايير العمل بالنسبة للعاملين بنظام الوقت الجزئي مكفولة بحكم المعايير التنظيمية لهذا الضرب من الوظائف ، وأن من يعملون بهذا ا ـ ـ ـ ـ م يتمتعون بوجه عام باستحقاقات تناسبية .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",النظام,لالنظام,هذاالنظام
"-113 - ومن ناحية أخرى ، يواجه مجتمع السود مصاعب كبيرة في سوق ا ـ ـ ـ ل ، ومن بين هذه المصاعب الأعمال التي تتطلب مؤهلات أقل ، والأجور المتدنية والعوائق أمام الترقيات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",العمل,فالعمل,العمله
"-44 - الحالة في أمريكا الوسطى : إجراءات إقامة سلام وطيد ودائم و ـ ـ ـ ـ ـ م المحرز في تشكيل منطقة سلام وحرية وديمقراطية وتنمية .-

- الحرف الأول [ و ] - الحرف الأخير [ م ] - [ و ـ ـ ـ ـ ـ م ] - عدد الحروف 7 -",والتقدم,التقدم,فالتقدم
"-هل لي أن أعتبر أن ا ـ ـ ـ ـ ـ ة العامة ترغب في إعادة فتح باب النظر في البند الفرعي ( أ ) من البند 113 من جدول الأعمال والمضي إلى النظر فيه ؟-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجمعية,في الجمعية,فالجمعية
"-90 - أدخل القانون رقم 34 / 1997 تعديلات على قانون الخدمات الاجتماعية للسلطات المحلية ، وتمثل أحد التغييرات في أن تدفع السلطات المحلية م ـ ـ ـ ـ ة مالية بأثر رجعي .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مساعدة,المساعدةمساعدة,المساعدة
"-وتذكر اللجنة بقضائها في حالات سابقة بما مفاده أن السلطات المختصة يجب أن تحقق في شكاوى إ ـ ـ ـ ة المعاملة تحقيقا سريعا ومحايدا ( ) .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إساءة,وإساءة,لإساءة
"-وفي ١٩ تشرين الثاني / نوفمبر تم التوصل الى ا ـ ـ ـ ق بشأن دستور مؤقت لجنوب افريقيا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ق ] - عدد الحروف 5 -",اتفاق,كاتفاق,اتفاقة
"-وقد وقعت بعض الرسائل المرسلة إلى العملاء المحتملين في أوروبا والولايات المتحدة الأمريكية من دان ، وهو ر ـ ـ ـ  مكتب الكونغو .-

- الحرف الأول [ ر ] - [ ر ـ ـ ـ  ] - عدد الحروف 4 -",رئيس,ورئيس,ئيس
"-الفقرة 3 - 3 ترغب ا ـ ـ ـ ـ ة في الحصول على موافقة بلدكم على تقاسم النقاط المذكورة أعلاه مع الدول والمنظمات المانحة التي يسمح لها وضعها بتقديم المساعدة في هذه المجالات المحددة ( لا يشمل الحديث الأجزاء الأخرى من هذه الرسالة ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",اللجنة,فاللجنة,عضواللجنة
"-86 - في الفقرة 219 ، أوصى ا ـ ـ ـ ـ س بأن تجري إدارة الدعم الميداني استعراضا للوظائف التي ظلت شاغرة لفترة طويلة لتحديد ما إذا كانت لا تزال هناك حاجة إليها ، واتخاذ الإجراءات المناسبة ، حسب الاقتضاء .-

- الحرف الأول [ ا ] - الحرف الأخير [ س ] - [ ا ـ ـ ـ ـ س ] - عدد الحروف 6 -",المجلس,والمجلس,لالمجلس
"-ويبلغ المشتركين في المشروع والأطراف المعنية و ـ ـ ـ ـ ـ س التنفيذي كتابة بقرار اعتماده فور الانتهاء من عملية الاعتماد ويتيح تقرير الاعتماد لعامة الجمهور .-

- الحرف الأول [ و ] - الحرف الأخير [ س ] - [ و ـ ـ ـ ـ ـ س ] - عدد الحروف 7 -",والمجلس,لالمجلس,كالمجلس
