QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-7 - وينطوي النظر في القيود القائمة في جانب العرض ، في ا ـ ـ ـ ـ م الأول ، على زيادة الموارد المتاحة للبلدان النامية بطرق منها : `1` تخفيض الديون ؛ `2` وزيادة تدفقات المعونات ؛ `3` والتحويلات المالية ؛ `4` والاستثمار ، على النحو الوارد أدناه .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",المقام,والمقام,بالمقام
"-كما حظرت حظرا تاما عمل ست منظمات في المناطق ا ـ ـ ـ ـ ـ ة لسيطرتها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الخاضعة,والخاضعة,الخاضع
"-١٤ - وبالنظر الى الاعتبارات آ ـ ـ ـ  الذكر ، ومراعاة للمعلومات الإضافية التي قدمتها اللجنة ، ينبغي أن يكون هيكل ملاك مكتب المنسق الخاص ، المتوخى تمسويله من الأنصبة المقررة ، على النحو التالي : وظيفة واحدة برتبة أمين عام مساعد ، وظيفة واحدة برتبة مد - ١ ، وظيفتان برتبة ف - ٤ ، وظيفتان من فئة الخدمات العامة ) فئة أخرى ( ، ووظيفتان محليتان .-

- الحرف الأول [ آ ] - [ آ ـ ـ ـ  ] - عدد الحروف 4 -",آنفة,الآنفة,آنف
"-) ه ( تدعو الحكومات الى تقديم الدعم المالي لهذه ا ـ ـ ـ ـ ـ ـ ة الهامة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المبادرة,فالمبادرة,والمبادرة
"-وفي الإطار نفسه ، نود أن نؤكد على دعمنا للتوصيات الصادرة عن الهيئة الدولية لمراقبة المخدرات بعقد اجتماعات دورية بين البلدان ا ـ ـ ـ ـ ـ ـ ة المنتجة للمواد الأفيونية الخام والمستوردين الرئيسيين .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الرئيسية,والرئيسية,الرئيسة
"-بيد أنها توضح أن المشاكل التي تواجه النظام الحالي موثقة بصورة جيدة وأن جوانب ا ـ ـ ـ ـ ر في النظام ستزداد سوءا إذا ما تحقق ، التصديق العالمي ، كما هو مأمول .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",القصور,والقصور,كالقصور
"-وقد يؤدي عدم إقرار التمديد اللازم للقضاة في أقرب وقت ممكن إلى حمل القضاة على مغادرة المحكمة بسبب ا ـ ـ ـ ـ م ضمان استمرارية بقائهم في منصبهم قبل إنجاز ولاياتهم .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",انعدام,انعدامه,وانعدام
"-10 - تحث الدول الأعضاء على وضع وتحديث وتعزيز تدابير ا ـ ـ ـ ـ ب للكوارث والحد من أخطارها على جميع المستويات ، وفقا للأولوية الخامسة من إطار عمل هيوغو ، مع مراعاة ظروفها وقدراتها وبالتنسيق مع الجهات الفاعلة المعنية ، حسب الاقتضاء ، وتشجع المجتمع الدولي وكيانات الأمم المتحدة المعنية على مواصلة دعم الجهود الوطنية المبذولة في هذا الصدد ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ـ ب ] - عدد الحروف 6 -",التأهب,والتأهب,تأهب
"-وفي ذلك التاريخ ، أي بعد غزو العراق للكويت بخمسة أيام ، لم تكن التطورات الجارية في منطقة الحرب تدل على وجود مجازفة يمكن في حد ذاتها أن تبرر ب ـ ـ ـ ة معقولة إغلاق أنبوب النفط بين العراق وتركيا ، ولم تقدم شركة بوتاس أي أدلة على أن الخطر الذي يواجه المنشآت والموظفين في ذلك التاريخ هو التبرير الفعلي لقرار الشركة بإغلاق أنبوب النفط بين العراق وتركيا .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ة ] - عدد الحروف 5 -",بصورة,فبصورة,وبصورة
"-ونظرا لعدم وجود أي معلومات أو شروح أخرى في هذا الصدد ، ترى اللجنة أن صاحب البلاغ لم يدعم ادعاءه بأدلة كافية ، لأغراض المقبولية ، وتعلن أن هذا الجزء من البلاغ غير م ـ ـ ـ ل بموجب المادة 2 من البروتوكول الاختياري .-

- الحرف الأول [ م ] - الحرف الأخير [ ل ] - [ م ـ ـ ـ ل ] - عدد الحروف 5 -",مقبول,مقبوله,ومقبول
