QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وبالاضافة إلى ذلك ينبغي إدراج المعلومات الناجمة عن الأبحاث التي أجريت في بعض الأطراف غير المدرجة في المرفق الأول في قاعدة ا ـ ـ ـ ـ ـ ـ ت .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",البيانات,فالبيانات,كبيانات
"-وأكدت اللجنة ضرورة تقديم الأمانة العامة عرضا شفويا موجزا ودقيقا للتقارير . كما أكدت ضرورة حضور مديري البرامج الأقدم لمساعدة اللجنة في مداولاتها بشأن بنود ج ـ ـ ـ  الأعمال المتصلة بمجالات مسؤولية كل منهم .-

- الحرف الأول [ ج ] - [ ج ـ ـ ـ  ] - عدد الحروف 4 -",جدول,كجدول,لجدول
"-: : إسداء المشورة لإدارة عمليات حفظ السلام والبعثات بشأن 700 حالة إجلاء طبي / إعادة إلى الوطن لأسباب طبية للموظفين ا ـ ـ ـ ـ ـ ـ ن والمراقبين العسكريين والشرطة المدنية والقوات العسكرية-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",المدنيين,والمدنيين,لمدنيين
"-3 - يشير إلى عدم وجود ضرورة لاتخاذ إجراء آخر بالنظر إلى تعهد جمهورية كوريا بعدم ترخيص أي صادرات أخرى من مركبات الكربون الهيدروكلورية فلورية إلى أي دولة غير طرف في التعديلين المعنيين لبروتوكول مونتريال ، باستثناء الأطراف العاملة ب ـ ـ ـ ب الفقرة 1 من المادة 5 من البروتوكول ؛-

- الحرف الأول [ ب ] - الحرف الأخير [ ب ] - [ ب ـ ـ ـ ب ] - عدد الحروف 5 -",بموجب,وبموجب,فبموجب
"-سيكون الالتزام المحلي القوي ضروريا ، بما في ذلك المساهمات المالية وإحساس دول المنطقة بالملكية ، ولا سيما فيما يتعلق بمجالات إدارة الموارد الطبيعية و ـ ـ ـ ـ ـ ـ ن الإقليمي .-

- الحرف الأول [ و ] - الحرف الأخير [ ن ] - [ و ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",والتعاون,كالتعاون,فالتعاون
"-إن اللجنة الفرعية لتعزيز وحماية حقوق الإنسان ، بعد أن أشارت في جلستها السادسة والعشرين المعقودة في 16 آب / أغسطس 2001 ، إلى قرار لجنة حقوق الإنسان 2001 / 60 الذي طلبت فيه اللجنة ت ـ ـ ـ م اقتراحات بخصوص التدابير الأخرى لتحسين أداء اللجنة الفرعية لعملها ، قررت بالإجماع ت ـ ـ ـ م مشروع المقرر التالي إلى لجنة حقوق الإنسان كي تعتمده في دورتها الثامنة والخمسين :-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-142 - شهد الاجتماع اتفاقا على ن ـ ـ ـ  واسع بشأن أهمية عمل الأونكتاد المتعلق بمساعدة الشعب الفلسطيني .-

- الحرف الأول [ ن ] - [ ن ـ ـ ـ  ] - عدد الحروف 4 -",نطاق,كنطاق,فنطاق
"-47 - وينبغي للوكالات والمنظمات الدولية أن تعمل معا ، بوسائل منها الأفرقة المواضيعية التابعة للأمم المتحدة والمعنية بالإيدز على المستوى القطري ، قصد زيادة ا ـ ـ ـ ـ ـ د إلى أقصى حد وتنسيق البرامج للتصدي لفيروس نقص المناعة البشرية / الإيدز ضمن منظور المساواة بين الجنسين وحقوق الإنسان مع إيلاء الاعتبار الواجب لقضايا السلامة البشرية .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ ـ د ] - عدد الحروف 7 -",الموارد,والموارد,المواردى
"-1 - نحن مصممون على التمسك باستمرارية معاهدة عدم انتشار الأسلحة النووية ودورها المحوري في النظام الدولي لعدم ا ـ ـ ـ ـ ـ ـ ر ، وبالسعي إلى نزع السلاح النووي بهدف إنشاء عالم خال من الأسلحة النووية ، وباستخدام الذرة في الأغراض السلمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ـ ر ] - عدد الحروف 8 -",الانتشار,الانتشاري,الانتشاء
"-و ـ ـ ـ ا للمادة 16 من النظام الداخلي ، يتولى أعضاء مكتب اللجنة مناصبهم الى حين انتخاب من يخلفهم ، ويجوز اعادة انتخاب أولئك الأعضاء .-

- الحرف الأول [ و ] - الحرف الأخير [ ا ] - [ و ـ ـ ـ ا ] - عدد الحروف 5 -",ووفقا,وفقا,فوفقا
"-وبالرغم من أن للقطاع الخاص دورا حيويا ينبغي أن يقوم به فإن مواجهة تغير المناخ هي في المقام الأول مهمة الحكومات وفي مقدمتها ا ـ ـ ـ ـ ـ ن الصناعية المسؤولة عن معظم الانبعاثات الحالية من غازات الدفيئة في العالم والأكثر قدرة على إجراء التغييرات اللازمة ومساعدة ا ـ ـ ـ ـ ـ ن الأخرى على القيام بالمثل .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",البلدان,فالبلدان,والبلدان
"-22 - ومضت تقول إنه بعد إ ـ ـ ـ ء مشاورات مستفيضة ودراسات استقصائية لأوضاع المرأة في كافة أنحاء البلد ، بدأت الحكومة برنامجا وطنيا للنهوض بالمرأة الكونغولية يتألف من 11 برنامجا فرعيا هي : التعليم ، والوضع القانوني والحقوق القانونية ، والدور القيادي للمرأة ، وفرص الوصول إلى الموارد الاقتصادية ، والصحة ، والثقافة ، والبيئة ، والزراعة والأمن الغذائي ، وشؤون الطفلة ، وإنشاء مصرف بيانات ، والسلام .-

- الحرف الأول [ إ ] - الحرف الأخير [ ء ] - [ إ ـ ـ ـ ء ] - عدد الحروف 5 -",إجراء,اجراء,إجراءه
"-إن مشكلة المخدرات هي ولا شك من ا ـ ـ ـ ـ ـ ا الهامة والملحة لأمن ومستقبل البشرية لما تكتنفه من أخطار مدمرة وتهديدات جسام ، فهي مشكلة ذات صبغة عالمية لارتباطها بالأوضاع الاقتصادية والاجتماعية والسياسية والأمنية لمعظم دول العالم الى جانب مظاهرها المحلية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ا ] - [ ا ـ ـ ـ ـ ـ ا ] - عدد الحروف 7 -",القضايا,والقضايا,فالقضايا
"-ومما ي ـ ـ ـ  هذه الظروف سوءا على سوء التوسع المستمر في المستوطنات الإسرائيلية في غضون عملية أوسلو بكاملها ، فضلا عن دور الجيش الإسرائيلي في حماية هذه المستوطنات .-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يزيد,ويزيد,يزيدا
"-ويمكن الحصول من الوثيقة UNEP / FAO / RC / COP . 3 / 14 على نتائج واستنتاجات الاجتماعات وحلقات العمل التي عقدت في الفترة بين أيار / مايو 2002 وتموز / يوليه 2006 دعما للتصديق على الاتفاقية وتنفيذها مع بحث للخبرات المكتسبة بشأن ت ـ ـ ـ م المساعدة التقنية على الصعيدين الإقليمي والوطني .-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-وبالإضافة إلى ذلك ، فإن القدرة عن إعادة نشر البيانات غير الحساسة التي يتضمنها النظام في وسائط ا ـ ـ ـ ـ ـ م المطبوعة والإلكترونية سيمكن أيضا كل من الدول الأعضاء والجمهور بصفة عامة من الإطلاع الفوري على معلومات أساسية عن حفظ السلام ومعلومات أعم عن الدعم الميداني .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ ـ م ] - عدد الحروف 7 -",الإعلام,فالإعلام,الاعلام
"-٧٢٣ - وقد قرر المفوض السامي بهدف تعزيز تدفق ا ـ ـ ـ ـ ـ ـ ـ ت في حينها من المقررين الخاصين وإليهم أينما كانوا في العالم ، إنشاء "" خط ساخن لحقوق الإنسان "" كي يكون بإمكان مركز حقوق الإنسان تلقي معلومات في حالات الطوارئ المتصلة بأحوال حقوق الإنسان ومعالجتها على جناح السرعة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",المعلومات,المعلوماتى,ولمعلومات
