QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وتضمنت هذه التقارير "" أولويات واستراتيجيات السياسات المتعلقة بزيادة التعاون على الصعيد الدولي بين المنظمات غير الحكومية والحكومات والوكالات والمنظمات الحكومية الدولية "" ، و "" التجارب السابقة بين الحكومات والمنظمات غير الحكومية في ميدان المستوطنات البشرية "" و "" الاجتماع المتعلق بالتعاون بين الهيئات الحكومية و ـ ـ ـ ـ ـ ـ ت غير الحكومية في مجال المستوطنات البشرية "" .-

- الحرف الأول [ و ] - الحرف الأخير [ ت ] - [ و ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",والهيئات,الهيئات,لهيئات
"-وتعديل اتفاق منظمة التجارة العالمية المتعلق بجوانب حقوق ا ـ ـ ـ ـ ـ ة الفكرية المتصلة بالتجارة لإدراج المقرر الصادر بتاريخ 30 آب / أغسطس 2003 بشأن الاتفاق المتعلق بجوانب حقوق ا ـ ـ ـ ـ ـ ة الفكرية وبشأن الصحة العامة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الملكية,الملكية عام,والملكية
"-5 - 2 وفيما يتعلق بسبل الانتصاف المتاحة والفعالة ، أشارت صاحبة البلاغ إلى أن المسألة استغرقت من السلطات أكثر من 16 شهرا كي تقرر عدم إ ـ ـ ـ ء تحقيق شامل .-

- الحرف الأول [ إ ] - الحرف الأخير [ ء ] - [ إ ـ ـ ـ ء ] - عدد الحروف 5 -",إجراء,اجراء,إجراءه
"-وأوضحت أن اتباع أي نهج "" انتقائي "" كفيل بأن يخل بالطابع المتشابك والمترابط وغير القابل للتجزئة لجميع حقوق الإنسان ، كما هو مبين في إعلان وبرنامج ع ـ ـ  فيينا ، وكفيل بأن يؤدي إلى إحداث ترتيب هرمي بين الحقوق الاقتصادية والاجتماعية والثقافية .-

- الحرف الأول [ ع ] - [ ع ـ ـ  ] - عدد الحروف 3 -",عمل,وعمل,عمله
"-3 - واللجنة الجامعة مدعوة أيضا الى أن تنظر ، ضمن اطار خفض الطلب على العقاقير ، في تقرير الأمانة عن الوضع العالمي فيما يتعلق بتعاطي المخدرات ، خصوصا بين صفوف الأطفال والشباب ، وفي الجزء الثاني المنقح من الاستبيان المتعلق بالتقارير السنوية ؛ وأن تنظر أيضا ، ضمن اطار الاتجار بالعقاقير وعرضها بصورة غير مشروعة ، في تقرير الأمانة عن الوضع العالمي فيما يتعلق بالاتجار بالعقاقير وتقارير الهيئات الفرعية التابعة ل ـ ـ ـ ة .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ة ] - عدد الحروف 5 -",للجنة,لللجنة,وللجنة
"-317 - توصي اللجنة الدولة الطرف بالتوعية ، في صفوف المعلمين وغيرهم من المهنيين العاملين في المدارس ، بالآثار السلبية ا ـ ـ ـ ـ ـ ـ ة على العقوبة الجسدية ، وباتخاذ تدابير مناسبة أخرى لمنع هذه الممارسة والقضاء عليها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المترتبة,المترتب,مترتبة
"-"" ٤ - تدعو الأجهزة المعنية والوكالات المتخصصة بمنظومة الأمم المتحدة ، بما فيها المؤسسات المالية الدولية والمصارف الانمائية الاقليمية ، إلى النظر في كيفية جعل برامجها ومرافقها المتصلة بالمساعدة ذات نفع بالنسبة لسلوفاكيا ، وذلك ب ـ ـ ـ  تخفيف حدة مشاكلها الاقتصادية الخاصة المترتبة على تطبيق الجزاءات ضد جمهورية يوغوسلافيا الاتحادية ) صربيا والجبل الأسود ( عملا بقرارات مجلس الأمن ٧٥٧ ) ١٩٩٢ ( و ٧٨٧ ) ١٩٩٢ ( و ٨٢٠ ) ١٩٩٣ ( ؛-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بهدف,وبهدف,بهدفه
"-وقد أدرجت ماليزيا على مدى س ـ ـ ـ ت عديدة تطوير مهارات تنظيم المشاريع في خططها الاقتصادية ، بهدف الإسهام في استئصال الفقر من البلد ، ولا يزال التثقيف في مجال تنظيم المشاريع على جدول أعمالها الوطني .-

- الحرف الأول [ س ] - الحرف الأخير [ ت ] - [ س ـ ـ ـ ت ] - عدد الحروف 5 -",سنوات,سنين,وسنوات
"-ومع ذلك ، كان مما شجع البعثة أن المؤسسات الأفغانية ، بما في ذلك الفرعين التنفيذي والتشريعي ، قد بدأت في التعاون في مجال إصلاح الإدارة العامة والتشريعات بغية كفالة الحكم الرشيد ، مع مراعاة التمثيل الكامل لجميع النساء والرجال الأفغان ، وضمان المساءلة على الصعيدين الوطني ودون الوطني ، وشجعت على ب ـ ـ  المزيد من الجهود الدولية لتوفير المساعدة التقنية في هذا المجال .-

- الحرف الأول [ ب ] - [ ب ـ ـ  ] - عدد الحروف 3 -",بذل,وبذل,أبذل
"-وإعلان ر ـ ـ ـ ء دول وحكومات مجموعة ريو يؤكد من جديد شيئا تسعى الى تحقيقه الأمم المتحدة في قرارها المتخذ في هذا الشأن ، وهو الإقرار بوجود توافق في الآراء كامل ودولي بأن الحالة في نيكاراغوا تتطلب بسبب الظروف الخاصة التي تمر بها ، تقديم مساعدة لها في شكل تعاون واسع القاعدة لتميكنها من الانتعاش بصورة نهائية والنهوض بالتنمية المستدامة . وذلك يجعل عملية تحقيق الديمقراطية والسلم التي تبتغيها بشدة عملية لا رجعة فيها .-

- الحرف الأول [ ر ] - الحرف الأخير [ ء ] - [ ر ـ ـ ـ ء ] - عدد الحروف 5 -",رؤساء,كرؤساء,برؤساء
"-: : أكملت المديرية المستقلة للحوكمة المحلية العمل في إطار تنفيذ ا ـ ـ ـ ـ ـ ـ ت وإطار التخطيط والتمويل دون الوطني .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",السياسات,والسياسات,فالسياسات
"-وباعتمادها ، في أيلول / سبتمبر 2004 ، "" للمبادئ الأربعة للاستخدامات السلمية للطاقة ا ـ ـ ـ ـ ـ ة "" ، أكدت جمهورية كوريا مجددا على التزامها باحترام جميع الاتفاقات الدولية المتعلقة بعدم الانتشار ، ومزاولة الاستخدامات السلمية للطاقة ا ـ ـ ـ ـ ـ ة ، ضمانا للثقة الدولية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",النووية,والنووية,النووين
"-وأشار الى أن الاحصاءات المتعلقة بتوفير التعليم في المدارس الكاثوليكية لأشد الفئات حرمانا في المجتمع ليست متاحة في الوقت ا ـ ـ ـ ـ ن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ن ] - عدد الحروف 6 -",الراهن,الراهنة,راهن
"-٢٨ - ينبغي توجيه المكاتب ا ـ ـ ـ ـ ـ ـ ـ ة إلى الإلتزام بشروط الإبلاغ عن السلع الواردة عن طريق الشحنات الدولية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",الميدانية,والميدانية,ميدانية
"-وينبغي أن تتسق أعمال ونتائج المؤتمر تماما مع أحكام اتفاقية الأمم المتحدة لقانون البحار ، وبصفة خاصة ح ـ ـ ـ  والتزامات الدول الساحلية والدول التي تمارس الصيد في أعالي البحار .-

- الحرف الأول [ ح ] - [ ح ـ ـ ـ  ] - عدد الحروف 4 -",حقوق,فحقوق,وحقوق
"-5 - هناك حاجة لاتخاذ إجراءات لزيادة تمكين الناس والصناعة ، ولا سيما في العديد من البلدان النامية ، من فرص للوصول إلى الطاقة على نحو أوسع نطاقا ، وحيثما أمكن بدرجة أكبر من الكفاءة وبتكاليف يمكن تحملها ويمكن ت ـ ـ ـ ق ذلك بأساليب منها الإصلاحات التنظيمية .-

- الحرف الأول [ ت ] - الحرف الأخير [ ق ] - [ ت ـ ـ ـ ق ] - عدد الحروف 5 -",تحقيق,كتحقيق,وتحقيق
"-وتصدت لها دفاعاتنا الجوية في سياق ممارستها لحق الدفاع المشروع عن ا ـ ـ ـ ن وأجبرتها على الفرار في الساعة ( 1210 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ن ] - عدد الحروف 5 -",الوطن,فالوطن,كالوطن
"-مقرر بشأن تصويب التعويضات عملا بالمادة 41 من ا ـ ـ ـ ـ ـ د المؤقتة لإجراءات المطالبات ،-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ ـ د ] - عدد الحروف 7 -",القواعد,والقواعد,فالقواعد
"-وقد تم التوصل إلى هذا العدد استنادا إلى التحليل الوارد في ا ـ ـ ـ ع ثالثا . وسيتم اختيار شاغلي هذه الوظائف من مجموعة من المرشحين من موظفي إدارة خدمات الدعم والإدارة من أجل التنمية وفقا لاحتياجات مكتب الأمم المتحدة لخدمات المشاريع .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ع ] - عدد الحروف 5 -",الفرع,والفرع,فرع
"-""٤٠ - وبلغ مجموع مردود استثمارات برنامج الأمم المتحدة الإنمائي في عام ١٩٩٢ ما مقداره ١٥ , ٣ ، أو ١ , ٩ في المائة ، ونتج عن حصائل الفوائد مطروحا منها ا ـ ـ ـ ـ ـ ر الناجمة في أسعار الصرف الأجنبي وفقا للمحدد في الجدول الوارد أدناه .""-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",الخسائر,والخسائر,بالخسائر
