QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-4 - معلومات أساسية : طلبت حكومة توفالو ، باسم تحالف الدول ا ـ ـ ـ ـ ـ ة الصغيرة في رسالتها المؤرخة 6 أيلول / سبتمبر 2005 ، من الأمانة أن تدرج هذا البند في جدول الأعمال المؤقت للدورة الخامسة والعشرين للهيئة الفرعية للتنفيذ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجزرية,والجزرية,جزرية
"-١٠ - كما يتحمل منسق عمليات الإغاثة في حالات الطوارئ ، بالتعاون الوثيق مع المنظمات المعنية ، مسؤولية ضمان ت ـ ـ ـ م المساعدة في حالات الطوارئ بالطرق التي تدعم الانتعاش والتنمية الطويلة الأجل على نحو يخفض الاعتماد على الإغاثة في حالات الطوارئ .-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-وثمة مثال آخر هو الحكم البعيد الأثر الذي أصدرته المحكمة العليا في قضية فيشاكا ضد ولاية راجستان ( 1997 ) ، وقضت فيه بأنه يمكن الإشارة ، في إطار الحقوق الأساسية المكفولة في الدستور الهندي ، إلى أحكام الصكوك الدولية لحقوق الإنسان التي تكون الهند طرفا فيها ، حتى وإن لم يكن ث ـ ـ  تشريعات محلية مواتية ذات صلة .-

- الحرف الأول [ ث ] - [ ث ـ ـ  ] - عدد الحروف 3 -",ثمة,هناك,هنالك
"-8 - وبالنظر إلى الأهمية ا ـ ـ ـ ـ ة التي يحتمل أن تتسم بها قواعد المنظمة باعتبارها قواعد خاصة فيما يتعلق بالمسؤولية الدولية في إطار العلاقات القائمة بين المنظمة الدولية وأعضائها ، أضيفت في آخر هذه المادة إشارة محددة إلى قواعد المنظمة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الخاصة,بالخاصة,الخاص
"-٧٨ - واسترسلت قائلة إن وفدها يأمل أن ت ـ ـ ـ ن اللجنة الخاصة في دورتها المقبلة من النظر في مسألة تعزيز دور محكمة العدل الدولية في الفصل في المنازعات بصورة سلمية .-

- الحرف الأول [ ت ] - الحرف الأخير [ ن ] - [ ت ـ ـ ـ ن ] - عدد الحروف 5 -",تتمكن,لاتتمكن,وتتمكن
"-وما لم ي ـ ـ ـ  المؤتمر خلاف ذلك ، يتعين على مؤتمر الأطراف اتخاذ القرارات وفقا لهذه الفقرة على فترات من ( X ) من السنوات بعد بدء نفاذ هذه الاتفاقية فيما يتعلق باستخدام معين مسموح به .-

- الحرف الأول [ ي ] - [ ي ـ ـ ـ  ] - عدد الحروف 4 -",يقرر,سيقرر,يقررا
"-22 - ورحب بالجهود الرامية إلى تطوير وإصدار مدونات قواعد السلوك الخاصة بأنشطة البحث ، مثل مدونة قواعد السلوك الصادرة عن منظمة إنترريدج و ـ ـ ـ  الضوء أيضا على الحاجة إلى أن تكون هذه الأنشطة متوافقة مع حفظ التنوع البيولوجي واستخدامه المستدام ، فضلا عن ضرورة تحقيق التوازن بين حماية البيئة وحرية البحث العلمي وتبادل المنافع الناشئة عن استخدام الموارد الجينية البحرية .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وسلط,وسلطت,سلط
"-&apos; 3` النسبة المئوية لبلدان اللجنة القادرة على الرد بشكل مرض على استبيان قطاع الغابات المشترك بين اللجنة الاقتصادية لأوروبا ومنظمة الأمم المتحدة ل ـ ـ ـ ـ ـ ة والزراعة والمنظمة الدولية للأخشاب المدارية والمكتب الإحصائي للجماعات الأوروبية ( الذي يرصد الاستخدام السليم للأخشاب )-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",للأغذية,لأغذية,الأغذية
"-وبالرغم من أنها أبدت استعدادها في البداية لتسليم الملف فقد قالت بعد ذلك إنها تلقت تعليمات بأنه ي ـ ـ ـ ي للجنة أن تقدم طلبا الى رئيس محكمة العدل العليا للحصول على نسخة من الملف .-

- الحرف الأول [ ي ] - الحرف الأخير [ ي ] - [ ي ـ ـ ـ ي ] - عدد الحروف 5 -",ينبغي,يجب,وينبغي
"-"" يشيد م ـ ـ ـ  الأمن بالجهود التي يبذلها رئيس الجمهورية ورئيس م ـ ـ ـ  النواب لتحقيق المصالحة وفتح الحوار ، وبخاصة القيام في 5 كانون الثاني / يناير 2006 ، وبتيسير من حكومة اليمن ، بتوقيع إعلان عدن الذي تكلل بعقد الدورة الأولى للبرلمان الاتحادي الانتقالي داخل الصومال في بايدوا في 26 شباط / فبراير 2006 .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مجلس,ومجلس,النواب
"-82 - وفي القطاع الخاص ، توجد الهياكل المكرسة لإدارة المخاطر المؤسسية أساسا في الشركات المالية ، وهي عادة أكبر بكثير من نظيراتها في م ـ ـ ـ ـ ت منظومة الأمم المتحدة من حيث ميزانياتها وعملياتها الإدارية والمالية .-

- الحرف الأول [ م ] - الحرف الأخير [ ت ] - [ م ـ ـ ـ ـ ت ] - عدد الحروف 6 -",مؤسسات,الؤسسات,كمؤسسات
"-ومن جملة هذه الطلبات اعتبر أن 63 منها غير واف أو غير مطابقة للإجراءات ؛ ولا يزال 17 رهن التجهيز ؛ وألغي 15 في وقت ل ـ ـ ـ  ؛ واعتبر 24 لاغ وباطل ؛ وقامت الأمانة العامة بالإشعار عن 736 طلبا وجرى تعميم 638 1 طلبا على أعضاء اللجنة لاتخاذ إجراءات بشأنها .-

- الحرف الأول [ ل ] - [ ل ـ ـ ـ  ] - عدد الحروف 4 -",لاحق,وقت,مبكر
"-22 - تدعو إلى تقديم تبرعات للقوة ، نقدا وفي شكل خدمات ولوازم تحظى بقبول الأمين العام ، على أن تدار التبرعات ، حسب الاقتضاء ، وفقا ل ـ ـ ـ ـ ـ ـ ـ ت والممارسات التي أرستها الجمعية العامة ؛-

- الحرف الأول [ ل ] - الحرف الأخير [ ت ] - [ ل ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",للإجراءات,لإجراءات,والإجراءات
"-وثانيا ، ي ـ ـ ـ ي تعزيز التبادل الدولي للخبرات في ميدان الضمان الاجتماعي ، مما سيساعد البلدان النامية على التخفيف من آثار الحالة الاجتماعية على الفئات السكانية الأشد ضعفا .-

- الحرف الأول [ ي ] - الحرف الأخير [ ي ] - [ ي ـ ـ ـ ي ] - عدد الحروف 5 -",ينبغي,يجب,وينبغي
"-5 - السيد السديري ( المملكة العربية السعودية ) : قال إن التوازن بين منع الانتشار النووي ونزع السلاح النووي من ناحية ، و ـ ـ ـ ـ ـ ـ م الطاقة النووية في الأغراض السلمية من الناحية الأخرى ، جعل معاهدة عدم الانتشار النووي حجر الزاوية في منظومة عدم الانتشار النووي .-

- الحرف الأول [ و ] - الحرف الأخير [ م ] - [ و ـ ـ ـ ـ ـ ـ م ] - عدد الحروف 8 -",واستخدام,واستخدامة,استخدام
"-وفي هذا المقام ينبغي أن يتواصل تقديم المساعدة الدولية لكينيا لتمكينها من ا ـ ـ ـ ـ ء بتلك الالتزامات التي ترتبها القائمة الإرشادية ، البند ألف للتدابير التي يمكن أن يتخذها مؤتمر الأطراف بحق عدم الامتثال .-

- الحرف الأول [ ا ] - الحرف الأخير [ ء ] - [ ا ـ ـ ـ ـ ء ] - عدد الحروف 6 -",الوفاء,لوفاء,بالوفاء
"-وتصف بعض التقارير عمليات قائمة على المشاركة جزئت من حيث المكان والزمان نتيجة عدم الاستقرار ا ـ ـ ـ ـ ـ ي السائد ، أو بفعل الكوارث الطبيعية التي تسببت في تأخر الأنشطة المقررة بل حتى في إلغائها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ي ] - عدد الحروف 7 -",السياسي,والسياسي,بالسياسي
"-( ب ) تقرير مرحلي عن تنفيذ التوصيات ا ـ ـ ـ ـ ـ ة في التقييم الخارجي المستقل لبرنامج الأونكتاد للسلع الأساسية-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الواردة,والواردة,الوارده
