QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وفي معظم الحالات التي تلقاها قسم حقوق ا ـ ـ ـ ـ ـ ن والعدالة الانتقالية التابع لبعثة الأمم المتحدة المتكاملة في تيمور - ليشتي ، يفضل أفراد المجتمع المحلي عدم تقديم شكاوى ، أحيانا بحجة الخوف من انتقام أفراد الشرطة الوطنية ، أو من ضغط أفراد الشرطة عليهم من أجل حل القضية من خلال آليات عدالة تقليدية وغير رسمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الإنسان,ألإنسان,الانسان
"-وفي الجلسة ذاتها ، أرجأ المجلس ا ـ ـ ـ ـ ب عضو واحد من مجموعة أوروبا الغربية ودول أخرى لفترة ثلاث سنوات تبدأ في الجلسة الأولى للدورة العشرين للجنة في عام 2011 ، وتنتهي في نهاية دورتها الثانية والعشرين ، في عام 2014 ( انظر المقرر 2010 / 201 باء ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ـ ب ] - عدد الحروف 6 -",انتخاب,وانتخاب,انتخابة
"-) ك ( تعرب عن تقديرها للجهود الدائبة التي تبذلها مفوضية الأمم المتحدة لشؤون اللاجئين لمواصلة زيادة قدرتها على الاستجابة لحالات الطواريء وللمساهمة التي تقدمها مختلف ا ـ ـ ـ ـ ـ ت الحكومية وغير الحكومية بتوفير طائفة من القدرات الاحتياطية لتمكين المكتب من الاستجابة العاجلة لحالات الطواريء ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",الهيئات,والهيئات,لهيئات
"-٨٠ - سيجري التركيز ، عن طريق ب ـ ـ ـ ج "" فرانكوفونيا "" ، على تعزيز المشاورات مع البلدان النامية الناطقة باللغة الفرنسية ، ولاسيما في سياق المفاوضات المتصلة بالاتفاقية الدولية لمكافحة التصحر في البلدان التي تعاني من الجفاف و / أو التصحر الخطير ، ولاسيما في افريقيا ، عن طريق أمور . منها تمويل حلقات دراسية للخبراء ، فضلا عن اعداد بنود مثل التقارير الوطنية .-

- الحرف الأول [ ب ] - الحرف الأخير [ ج ] - [ ب ـ ـ ـ ج ] - عدد الحروف 5 -",برامج,كبرامج,برامجة
"-( أ ) أن تنفذ التزاماتها ذات الصلة بموجب القانون ا ـ ـ ـ ـ ي لحقوق الإنسان ، وأن تنفذ الالتزامات الدولية المحددة بموجب وثائق من بينها الوثيقة الختامية للدورة الاستثنائية الثالثة والعشرين للجمعية العامة ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الدولي,كمالدولي,الدوليب
"-( ج ) تعزيز صياغة السياسات ا ـ ـ ـ ـ ـ ة المتعلقة بشيخوخة السكان والعلاقات بين الأجيال والعلاقات بين الجنسين بغرض التصدي لتحديات التغير الديمغرافي-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الوطنية,لوطنية,بالوطنية
"-وقد أكد السيد ماكرودي على الحاجة إلى تطبيق معايير إحصائية تتسم بالجودة الفنية العالية في إعداد تقرير التنمية البشرية ، لا س ـ ـ ـ  بسبب استعماله على نطاق واسع من طرف مجموعة مختلفة من المتلقين الذين لا يمتلك كثير منهم الخبرة التقنية اللازمة لتقييم استعمال الإحصائيات ، الأمر الذي يحتم عليهم ، لأجل ذلك ، قبول نتائج هذه الإحصائيات باعتبارها أمرا مسلما به .-

- الحرف الأول [ س ] - [ س ـ ـ ـ  ] - عدد الحروف 4 -",سيما,وخاصة,لاسيما
"-1 - يقوم الأمين العام في كل دورة بإخطار اللجنة بجميع حالات عدم تقديم التقارير أو المعلومات الاضافية المطلوبة بموجب ا ـ ـ ـ ـ ـ ـ ن 66 و70 من هذا النظام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",المادتين,للمادتين,بالمادتين
"-وتتفاوت تركيزات الزئبق بدرجة كبيرة في أنواع الوقود والمواد الخام ، ومن الممكن تحقيق ت ـ ـ ـ ـ ـ ت كبيرة في الانبعاثات بالتحول إلى أنواع من الوقود والمواد الخام ذات محتوى أقل من الزئبق .-

- الحرف الأول [ ت ] - الحرف الأخير [ ت ] - [ ت ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",تخفيضات,التخفيضات,وتخفيضات
"-٤ - و ـ ـ ـ  للقرارات الاجرائية التي اتخذت في اجتماع ياوندي المعقود في الفترة من ٢٧ إلى ٣١ تموز / يوليه ١٩٩٢ ، اجتمعت اللجنة الاستشارية الدائمة المعنية بمسائل الأمن في وسط افريقيا في بوجومبورا في الفترة من ٨ إلى ١٠ آذار / مارس ١٩٩٣ على مستوى الخبراء وفي يومي ١١ و ١٢ آذار / مارس ١٩٩٣ على المستوى الوزاري .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وفقا,ووفقا,طبقا
