QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-36 - ويؤكد توافق آراء مونتيري لعام 2002 أيضا الدور ا ـ ـ ـ ـ ي للمساعدة الإنمائية الرسمية لتحقيق التنمية والأهداف الإنمائية للألفية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الحيوي,والحيوي,الحيويه
"-وفي هذا السياق ، ينبغي لمؤسسات التمويل المتعددة الأطراف وغيرها من الجهات المانحة التقليدية أن تواصل التركيز على تمويل مشاريع ا ـ ـ ـ ى التحتية والتجهيزات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ى ] - [ ا ـ ـ ـ ى ] - عدد الحروف 5 -",البنى,والبنى,البنية
"-ونتيجة لذلك ، قمت بوصفي رئيسا لتلك اللجنة ، بتقديم مشروع قرار باسم استراليا ، يرد في الوثيقة A / 48 / L . 7 ؛ وهو يدعو ببساطة الجمعية لأن تحتفل في جلستها العامة ا ـ ـ ـ ـ ـ ـ ة في ١ تشرين الثاني / نوفمبر من هذا العام بإعلان الدول الأربع الذي اعتمد في موسكو في ٣٠ تشرين الأول / أكتوبر ١٩٤٣ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المعقودة,المعقود,معقودة
"-وتقرر أيضا أن تقوم اللجنة بالإشراف على التنفيذ الفعال للبرنامج على المستوى القطري ، آخذة بعين الاعتبار القدرة المحدودة لأعضاء لجنة التنسيق ا ـ ـ ـ ـ ـ ـ ة على الصعيد الميداني ، وأن تكفل التفاعل مع آليات التنسيق ذات الصلة مثل مجموعة الأمم المتحدة الإنمائية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الإدارية,والإدارية,الإداريه
"-1 - إننا ملتزمون بالقضاء على الفقر وتحسين نوعية حياة الناس في أقل البلدان نموا عن طريق تعزيز قدراتهم على بناء م ـ ـ ـ ـ ل أفضل لأنفسهم وتنمية بلدانهم .-

- الحرف الأول [ م ] - الحرف الأخير [ ل ] - [ م ـ ـ ـ ـ ل ] - عدد الحروف 6 -",مستقبل,ومستقبل,كمستقبل
"-وقد خلص التقييم الخارجي لمبادرة تعليم ا ـ ـ ـ ـ ت الأفريقيات إلى أن جهود اليونيسيف وشركائها قد أثرت على مجال السياسات ، وعززت موقع قضايا الجنسين ضمن مسار التعليم في جميع أنحاء أفريقيا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ت ] - عدد الحروف 6 -",البنات,والبنات,بالبنات
"-وهناك ع ـ ـ  عوامل مسؤولة عن هذه الظاهرة وهي : ) أ ( زيادة اعتماد العديد من البلدان على الموارد الخارجية بسبب التغيرات الهيكلية في الاقتصاد العالمي وإخفاق السياسات الماضية ؛ ) ب ( زيادة تعرض العديد من الاقتصادات النامية للهزات الخارجية بسبب الافتقار إلى التنوع وانخفاض المرونة في قاعدتها الانتاجية ؛ ) ج ( أزمة الديون الراهنة ، الأمر الذي عزز تبعيتها الاقتصادية .-

- الحرف الأول [ ع ] - [ ع ـ ـ  ] - عدد الحروف 3 -",عدة,عديدة,لعدة
"-9 - ويبشر الالتزام البناء من ج ـ ـ ـ  البلدان النامية بالخير لهذا العمل المستقبلي ، فهذا هو الالتزام الذي سعى الأونكتاد إلى النهوض به ليكون سمة خاصة للمفاوضات التي تجرى في إطار الدورة الاستثنائية للجنة التجارة والبيئة .-

- الحرف الأول [ ج ] - [ ج ـ ـ ـ  ] - عدد الحروف 4 -",جانب,بجانب,بالإضافة
"-( أ ) وضع وتنفيذ استراتيجيات لتوظيف المرشحين المؤهلين تأهيلا عاليا الذين سبق فحصهم ، في ا ـ ـ ـ ـ ـ ـ ت الميدانية ، مع إيلاء اهتمام خاص لزيادة توظيف المرشحات المؤهلات ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",العمليات,والعمليات,فالعمليات
"-ويأتي التمويل الرئيسي من الموارد الأساسية لموئل الأمم المتحدة ( مؤسسة الموئل والمستوطنات البشرية ) في ظل الطبيعة المعيارية التي تغلب على عمل مدراء برنامج الموئل ، وكذلك من خلال ا ـ ـ ـ ـ ـ ج العالمية والموارد العامة المتولدة عن تنفيذ المشاريع .-

- الحرف الأول [ ا ] - الحرف الأخير [ ج ] - [ ا ـ ـ ـ ـ ـ ج ] - عدد الحروف 7 -",البرامج,فالبرامج,كالبرامج
