QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-12 - وأضاف إن إضفاء الطابع العالمي على مراقبة الصادرات وأنظمة التفتيش من شأنه أن يضمن أن جميع الدول تحصل بدون أي عقبات على الطاقة النووية لاستخدامها في الأغراض ا ـ ـ ـ ـ ـ ة ، وعليه فإن اقتراحات الوكالة الدولية للطاقة الذرية فيما يتعلق بدورة الوقود النووي تستحق النظر .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",السلمية,والسلمية,بالسلمية
"-ولم تعالج بصورة مناسبة حتى الآن المشاكل التي تكتنف حقوق ضحايا انتهاكات حقوق ا ـ ـ ـ ـ ـ ن التي ارتكبت خلال الصراعات المسلحة أو إبان عمليات التحول السياسي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الإنسان,ألإنسان,الانسان
"-أنشأ البروتوكول المتعلق بإنشاء مجلس السلم والأمن التابع للاتحاد الأفريقي ( عام 2002 ) النظام القاري للإنذار ا ـ ـ ـ ـ ر لكفالة استجابات مبكرة تتيح احتواء حالات الأزمة تفاديا لتحولها إلى نزاعات فعلية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",المبكر,والمبكر,المبكره
"-85 - وبالرغم من هذه التحديات ، وجد الفريق أن الحكومة السودانية لم تتخذ الخطوات السليمة لنزع سلاح جماعات مليشيات مسلحة غير تابعة للدولة في مناطق كان بإمكانها أن تفعل ذلك فيها ، وخصوصا الجماعات المسلحة المرتبطة بقبائل التي كانت تقوم من و ـ ـ  لآخر بعمليات عسكرية إلى جانب قوات الحكومة .-

- الحرف الأول [ و ] - [ و ـ ـ  ] - عدد الحروف 3 -",وقت,لاحق,مبكر
"-4 - 5 و ـ ـ ـ د الدولة الطرف كذلك أن الاحتجاز الوقائي بموجب قانون الجرائم الجنسية الخطيرة إجراء مدني صرف لا يشمل النظر في ارتكاب جناية .-

- الحرف الأول [ و ] - الحرف الأخير [ د ] - [ و ـ ـ ـ د ] - عدد الحروف 5 -",وتؤكد,وتؤكده,فتؤكد
"-عملا بالممارسة المتبعة التي قررتها الجمعية العامة ، تعقد إدارة شؤون الجمعية العامة والمؤتمرات اجتماعات إعلامية مع الدول الأعضاء مرتين في السنة للتشاور معها في سبل تحسين خدمات اللغات وتوفير قناة للاتصال بشأن المصطلحات ا ـ ـ ـ ـ ـ ـ ـ ة وجودة الخدمات المقدمة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",المستخدمة,والمستخدمة,مستخدمة
"-وتلاحظ اللجنة الاستشارية من تقرير الأمين العام أن مكتب مراجع الحسابات المقيم في بعثة الأمم المتحدة في جمهورية أفريقيا الوسطى وتشاد ، المنتهية ولايتها في 31 كانون الأول / ديسمبر 2010 ، كان يشمل أربع وظائف ( 1 ف - 5 ، و 1 ف - 4 ، و 1 ف - 3 ووظيفة من فئة ا ـ ـ ـ ـ ة الميدانية ) لم تعد هناك حاجة إليها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الخدمة,فالخدمة,والخدمة
"-وعلى الأونكتاد أن يركز بحوثه وتحليلاته على تيسير التنسيق وتماسك ا ـ ـ ـ ـ ـ ـ ت الدولية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",السياسات,والسياسات,فالسياسات
"-34 - وعلى السؤال المتعلق بأي من الصكوك الدولية المتعلقة بحقوق ا ـ ـ ـ ـ ـ ن تستند إليها الشركة كمرجع في سياستها ، أجاب ثلاثة أرباع المجيبين بأنهم يعتمدون على إعلانات أو اتفاقيات منظمة العمل الدولية ، بينما ذكر 62 في المائة منهم الإعلان العالمي لحقوق ا ـ ـ ـ ـ ـ ن و57 في المائة مبادئ الميثاق العالمي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الإنسان,ألإنسان,الانسان
"-8 - استخدام مركزي الأمم المتحدة للمؤتمرات في بانكوك وأديس أ ـ ـ ـ ا-

- الحرف الأول [ أ ] - الحرف الأخير [ ا ] - [ أ ـ ـ ـ ا ] - عدد الحروف 5 -",أبابا,أديس,أباب
"-"" ٢ - يؤيد تأييدا كاملا جميع الترتيبات والتدابير الناجمة عن بذل جهود جماعية كالمعروضة أعلاه ، ولا سيما ت ـ ـ ـ م المساعدة والدعم لمراقبي وقف اطلاق النار ، لتعزيز الوقف الفعال للأعمال العسكرية في يوغوسلافيا وتيسير تنفيذ العملية التي بدئت في إطار المؤتمر المعني بيوغوسلافيا ؛-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-11 - ترحب بسن قانون ب ـ ـ ـ  إدارة الكميون / السانكات وقانون انتخاب مجلس الكميون / السانكات ، وتسلم بأهمية استقلال لجنة الانتخابات الوطنية وشفافية أدائها ، وتحث حكومة كمبوديا على إجراء انتخابات حرة ونزيهة على مستوى الكميونات حسبما هو مقرر في 3 شباط / فبراير 2002 ، وتشجع المجتمع الدولي على مساعدة الحكومة في سبيل تحقيق ذلك ؛-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بشأن,وبشأن,بشأنه
"-ويشكل نقص فرص الوصول إلى الخدمات الصحية تهديدا خطيرا للصحة الإنجابية للمراهقين ، وعلى الأخص بالنسبة للشابات ، بفعل أوجه الضعف الفسيولوجية إزاء الإصابة بالأمراض المعدية التي تنتقل ب ـ ـ ـ ـ ـ ـ ل الجنسي .-

- الحرف الأول [ ب ] - الحرف الأخير [ ل ] - [ ب ـ ـ ـ ـ ـ ـ ل ] - عدد الحروف 8 -",بالاتصال,وبالاتصال,باتصال
"-7 - التعاون بين الأمم المتحدة و ـ ـ ـ ـ ـ ـ د البرلماني الدولي [ 26 ]-

- الحرف الأول [ و ] - الحرف الأخير [ د ] - [ و ـ ـ ـ ـ ـ ـ د ] - عدد الحروف 8 -",والاتحاد,الاتحاد,لالاتحاد
"-وثمة مقياس آخر للنجاح هو عدد الطلبات للحصول على المساعدة التقنية التي تقدمها ا ـ ـ ـ ـ ـ ف وذلك ، استنادا إلى التدابير ذات الأولوية المحددة في خططها واستراتيجياتها الوطنية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-وتسليما منه بأن تقرير التقييم العلمي 2006 المرتقب سيغطي بقدر أكبر من التفصيل بعض القضايا التي أثيرت في تقرير ا ـ ـ ـ ـ ق الحكومي الدولي المعني بتغير المناخ وفريق التكنولوجيا والتقييم الاقتصادي ، مثل التباين بين تركيزات المواد المستنفدة للأوزون في الغلاف الجوي والانبعاثات المبلغ عنها ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ق ] - عدد الحروف 6 -",الفريق,فالفريق,والفريق
