QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وأود أيضا أن أعرب عن امتناننا الخاص للبلدان التي شاركت في ت ـ ـ ـ م مشروع القرار للنظر فيه خلال هذه الدورة .-

- الحرف الأول [ ت ] - الحرف الأخير [ م ] - [ ت ـ ـ ـ م ] - عدد الحروف 5 -",تقديم,كتقديم,تقديمك
"-1 - طلبت لجنة حقوق الإنسان من الأمين العام ، في الفقرة 73 من قرارها 2000 / 14 ، أن يقدم إليها في دورتها السابعة والخمسين تقريرا عن تنفيذ هذا القرار في إطار بند جدول الأعمال المعنون "" العنصرية والتمييز العنصري وكره الأجانب وجميع أ ـ ـ ـ ل التمييز "" .-

- الحرف الأول [ أ ] - الحرف الأخير [ ل ] - [ أ ـ ـ ـ ل ] - عدد الحروف 5 -",أشكال,فأشكال,كأشكال
"-واشترك في رئاسة الاجتماع الرئيس البشير ونائبه سلفا كير ، اللذان أكدا تصميمهما على تنفيذ اتفاق السلام ا ـ ـ ـ ـ ل بأكمله ، والعمل في شراكة من أجل السلام والتنمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",الشامل,والشامل,لشامل
"-ويتسم بهذا الطابع أيضا بعض الحقوق غير القابلة للتقييد والتي لا يمكن بأي حال من الأحوال التحفظ عليها لأنها من القواعد القطعية - ومن الأمثلة على ذلك حظر ا ـ ـ ـ ـ ـ ب والحرمان من الحياة تعسفيا ( ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ـ ـ ب ] - عدد الحروف 7 -",التعذيب,والتعذيب,بالتعذيب
"-1 - يطلب إلى المدير التنفيذي ، تنفيذ خطة العمل المعروضة في تقرير المدير التنفيذي لتلبية الإحتياجات الإستراتيجية من تكنولوجيا المعلومات والاتصالات لبرنامج الأمم المتحدة للبيئة ، بالتعاون الوثيق مع أصحاب المصلحة الحقيقية الرئيسيين ، وفي نفس الوقت كفالة إستمرارية ا ـ ـ ـ ـ ـ ت المقدمة حاليا عبر يونيب نت / ميركيور إلى برنامج الأمم المتحدة للبيئة وهيئات ووكالات الأمم المتحدة الأخرى في نيروبي عبر العلاقة العملية الوثيقة مع مكتب الأمم المتحدة في نيروبي ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",الخدمات,فالخدمات,كالخدمات
"-1 - يجوز لأي دولة طرف أن تنسحب من هذا البروتوكول في أي وقت بإشعار كتابي ترسله إلى الأمين العام للأمم المتحدة ، الذي يقوم بعد ذلك بإبلاغ الدول الأطراف الأخرى في الاتفاقية و ـ ـ ـ ع الدول التي وقعت عليها .-

- الحرف الأول [ و ] - الحرف الأخير [ ع ] - [ و ـ ـ ـ ع ] - عدد الحروف 5 -",وجميع,جميع,وكجميع
"-152 - وفيما يتعلق بتطوير الآليات المؤسسية الخاصة بالجماعة الاقتصادية لدول وسط أفريقيا ، وهي تحديدا صكوك مجلس السلام والأمن في وسط أفريقيا ، أشارت اللجنة بارتياح إلى التفعيل المتواصل لآلية الإنذار المبكر لوسط أفريقيا ، الذي بلغ في ا ـ ـ ـ ت الراهن مرحلة التعزيز الهيكلي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ت ] - عدد الحروف 5 -",الوقت,فالوقت,هذاالوقت
"-فحسب المعطيات الواردة في الاستقصاء الشهري الذي يصدره المعهد البرازيلي للجغرافيا والإحصاء ( IBGE ) والتي تشمل ست مناطق حضرية ، هي ( ريو دي جانيرو ، وساو باولو ، وبورتو أليغري ، وبيلو هوريزونتي ، وريسيف ، وسلفادور ) ، تزايد باطراد عدد ا ـ ـ ـ ـ ـ ف الشاغرة في سوق العمل حتى عام 1996 ، ثم استقر بعد ذلك إجمالا ( انظر الرسم البياني 2 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الوظائف,فالوظائف,والوظائف
"-( 1 ) ينبغي أن يتيح ت ـ ـ ـ ع عضوية المجلس ضم أعضاء جدد في كل من العضوية الدائمة والعضوية غير الدائمة من البلدان المتقدمة النمو / الصناعية والبلدان النامية .-

- الحرف الأول [ ت ] - الحرف الأخير [ ع ] - [ ت ـ ـ ـ ع ] - عدد الحروف 5 -",توسيع,توسيعة,لتوسيع
"-48 - ومن وجهة نظر أعمال المحكمتين الجنائيتين الدوليتين المخصصتين ، فإن من الواضح أن الفقه القضائي قد حقق إسهاما إجماليا هاما في حماية الأفراد في جميع الحالات عن طريق إعادة تأكيد محورية مبدأ الكرامة الإنسانية بالنسبة إلى قانون حقوق الإنسان والقانون ا ـ ـ ـ ـ ـ ـ ي الدولي ( 50 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ـ ي ] - عدد الحروف 8 -",الإنساني,والإنساني,الأنساني
"-و ـ ـ ـ ـ ع القرار ، وعنوانه "" المفوض السامي لتعزيز جميع حقوق الانسان وحمايتها "" ، اعتمدته اللجنة الثالثة بتوافق الآراء .-

- الحرف الأول [ و ] - الحرف الأخير [ ع ] - [ و ـ ـ ـ ـ ع ] - عدد الحروف 6 -",ومشروع,ومشروعه,فمشروع
"-وفي مطلق الأحوال ، إن جمهورية مقدونيا ترفض تأكيد قيامها بممارسات "" إضفاء ط ـ ـ ـ  القدم "" أو "" استفزاز "" في انتهاك للاتفاق المؤقت لعام 1995 في ما يتعلق ب "" سلسلة من المعالم "" أو سوى ذلك .-

- الحرف الأول [ ط ] - [ ط ـ ـ ـ  ] - عدد الحروف 4 -",طابع,كطابع,وطابع
"-وفي حين أن مسألة عدم حياد تدفقات الاستثمار الأجنبي المباشر ينبغي أن توضع في الاعتبار تبعا للقطاع الذي يتلقى الاستثمار ، فينبغي تحليل آثار سياسة الاستثمار الأجنبي المباشر على ا ـ ـ ـ ـ ـ ف المتعلقة بنوع الجنس وكذلك آثارها على ا ـ ـ ـ ـ ـ ف الإنمائية الأخرى .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأهداف,والأهداف,كالأهداف
"-49 - ومع أخذ ذلك في الاعتبار ، أدرجت اللجنة في نظامها الداخلي ( CLCS / 3 / Rev . 3 ) المرفق الأول المعنون "" الطلبات ا ـ ـ ـ ـ ـ ة في حال وجود نزاع بين الدول ذات السواحل المتقابلة أو المتلاصقة أو في حالات النزاع البري أو البحري الأخرى التي لم تحل "" .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المقدمة,والمقدمة,كالمقدمة
"-1 - 7 وتحيط اللجنة علما بالمعلومات المقدمة فيما يخص و ـ ـ ـ  الاستخبارات المالية في كوريا وتود أن تعرف ما إذا كانت تتمتع بما يلزم من هياكل وأموال وأفراد ، وبما يكفي من موارد تقنية وغيرها للقيام بالمهام المأذون لها بها على أتم وجه .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وحدة,فوحدة,لوحدة
"-وفي مطلع السنة نفسها ، عينته الحكومة الأردنية ممثلا لها ورئيسا لوفدها أمام محكمة العدل الدولية في مسألة الجدار ا ـ ـ ـ ـ ل الذي تقوم إسرائيل ببنائه في الأراضي الفلسطينية المحتلة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",الفاصل,الفاصله,والفاصل
"-15 - 1 تتمثل ولاية اللجنة الاقتصادية والاجتماعية لآسيا والمحيط الهادئ ، المستمدة من قراري المجلس الاقتصادي والاجتماعي 37 ( د - 4 ) و 414 ( د - 13 ) اللذين أنشئت اللجنة بموجبهما ، في ت ـ ـ ـ ز التعاون الإقليمي لتحقيق التنمية الاقتصادية والاجتماعية الشاملة والمستدامة في آسيا والمحيط الهادئ ، وهي منطقة حيوية تتميز بتنامي الثروات والتنوع والتغيير ، لكنها تواجه أيضا تحديات تتعلق باستمرار الفقر والتدهور البيئي وعدم المساواة وانعدام الأمن .-

- الحرف الأول [ ت ] - الحرف الأخير [ ز ] - [ ت ـ ـ ـ ز ] - عدد الحروف 5 -",تعزيز,وتعزيز,لتعزيز
"-وفي الاجتماعات اللاحقة اشتركت منظومة الأمم المتحدة مرة أخرى بوصفها فريقا متكاملا بقيادة المدير العام ل ـ ـ ـ ـ ة الصحة العالمية .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ة ] - عدد الحروف 6 -",لمنظمة,للمنظمة,منظمة
"-26 - كما تنطبق الحقوق النقابية ( المادة 8 ) على العمال المعوقين بصرف ا ـ ـ ـ ر عما إذا كانوا يعملون في مرافق عمل خاصة أو في سوق العمل الحرة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ر ] - عدد الحروف 5 -",النظر,بغض,فالنظر
"-وأكد الخبير على الأهمية ا ـ ـ ـ ـ ـ ة لكل من الابتكار وتنظيم المشاريع في البلدان النامية ، وأشار إلى حدوث تحول في طريقة التفكير في دور العلم والتكنولوجيا والابتكار في التنمية الاقتصادية ، وإلى إيلاء اهتمام أكبر للابتكار واهتمام أقل لأنشطة البحث والتطوير التقليدية في المجال الصناعي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",البالغة,والبالغة,البالغه
