QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-ويرجع النقص المؤقت بصفة أ ـ ـ ـ ـ ة إلى التأخير في نشر واحدة من وحدات الشرطة المشكلة الإضافية الثلاث التي أذن بها مجلس الأمن بمقتضى القرار 1682 ( 2006 ) .-

- الحرف الأول [ أ ] - الحرف الأخير [ ة ] - [ أ ـ ـ ـ ـ ة ] - عدد الحروف 6 -",أساسية,وأساسية,اساسية
"-وقد فرغت من النظر في البلاغ 1401 / 2005 ، المقدم إلى اللجنة المعنية بحقوق الإنسان باسم السيد بافيل كيربو بموجب البروتوكول الاختياري الملحق بالعهد ا ـ ـ ـ ـ ي الخاص بالحقوق المدنية والسياسية ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الدولي,كمالدولي,الدوليب
"-وتشكل هذه الاجتماعات أيضا منتدى لإطلاق ا ـ ـ ـ ـ ـ ـ ـ ت الجديدة لتحقيق هذا الغرض .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",المبادرات,والمبادرات,مبادرات
"-١٨ - وبالإضافة الى القوائم المبوبة المحددة ببلد ، أعد مكتب خ ـ ـ ـ ت المشتريات قوائم مبوبة لمواد محددة لعامة المستعملين ، بالتعاون مع وكالات الشراء الرئيسية .-

- الحرف الأول [ خ ] - الحرف الأخير [ ت ] - [ خ ـ ـ ـ ت ] - عدد الحروف 5 -",خدمات,وخدمات,كخدمات
"-وقد تم ت ـ ـ ـ ل أدلة البرمجة والتدريب بحيث تعكس الإجراءات المطبقة على البرامج المشتركة .-

- الحرف الأول [ ت ] - الحرف الأخير [ ل ] - [ ت ـ ـ ـ ل ] - عدد الحروف 5 -",تعديل,تعديلى,التعديل
"-ولو تحققت هذه النسبة المستهدفة لدى جميع الدول الأعضاء بدلا من القليل منها ، لتوفر سنويا نحو ١٢٦ بليونا من الدولارات بدلا من ٦٠ بليونا من الدولارات ، ولأمكن مواجهة الكثير من المشاكل الملحة التي ت ـ ـ ـ ض سبيل النهوض بالحياة الانسانية بصورة أشد فعالية بكثير ) انظر الجدول ١ ( .-

- الحرف الأول [ ت ] - الحرف الأخير [ ض ] - [ ت ـ ـ ـ ض ] - عدد الحروف 5 -",تعترض,تعترضها,تعترضه
"-وعلى و ـ ـ  الخصوص شارك برنامج الأمم المتحدة للبيئة مع معهد تونجي للبيئة والتنمية المستدامة في جامعة تونجي ، في عقد اجتماع تشاوري ، في نيروبي في تشرين الثاني / نوفمبر 2010 ، للجامعات الأفريقية الأعضاء في برنامج شراكة تأصيل البيئة والاستدامة في الجامعات الأفريقية ، لتقاسم التجارب واستحداث آلية للتعاون في مجال التعليم من أجل التنمية المستدامة لتسريع وتيرة التنمية المستدامة في آسيا وأفريقيا .-

- الحرف الأول [ و ] - [ و ـ ـ  ] - عدد الحروف 3 -",وجه,الخصوص,التحديد
"-"" اذ يشير الى قرار جمعية ا ـ ـ ـ ة العالمية ٤٥ / ٢٠ المؤرخ ١٥ أيار / مايو ١٩٩٢ الذي طلبت فيه الجمعية الاضطلاع بتعاون متعدد القطاعات في اطار منظومة الأمم المتحدة بشأن قضايا التبغ أو ا ـ ـ ـ ة ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ة ] - عدد الحروف 5 -",الصحة,فالصحة,والصحة
"-وبالإشارة إلى هذه المادة من العهد ، تجدر ملاحظة أن مناقشة مسألة تعزيز الحق في العمل دون أي تمييز ترد في التقرير المقدم بموجب الاتفاقية الدولية ل ـ ـ ـ ـ ء على جميع أشكال التمييز العنصري ( الفقرات من 190 إلى 197 ) والتقرير المقدم بموجب اتفاقية القضاء على جميع أشكال التمييز ضد المرأة ( الفقرات من 82 إلى 93 ) .-

- الحرف الأول [ ل ] - الحرف الأخير [ ء ] - [ ل ـ ـ ـ ـ ء ] - عدد الحروف 6 -",للقضاء,وللقضاء,القضاء
"-وطلبت الجمعية العامة إلى الأمين العام في قرارها 55 / 250 المؤرخ 12 نيسان / أبريل 2001 أن يكفل مواصلة مكتب خدمات الرقابة الداخلية التحقيق في تلك المسألة والمسائل ذات الصلة بها ، وذلك بالتشاور مع رئيسي قلم المحكمتين ، وأن يقدم ت ـ ـ ـ ـ ا عن ذلك إلى الجمعية العامة في دورتها السادسة والخمسين ، وعن النتائج وعن تنفيذ المحكمتين التوصيات التي أصدرها المكتب .-

- الحرف الأول [ ت ] - الحرف الأخير [ ا ] - [ ت ـ ـ ـ ـ ا ] - عدد الحروف 6 -",تقريرا,تقريران,تقريرة
"-27 - الإجراء : لقد قام الأونكتاد بنشر ا ـ ـ ـ ـ ـ ـ ـ ت على الإنترنت ، بما في ذلك ا ـ ـ ـ ـ ـ ـ ـ ت المتعلقة بخدمات قطاع البناء ، وذلك على الموقع http : / / stats . unctad . org .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",الإحصاءات,بالإحصاءات,والإحصاءات
"-) د ( إعداد مواد تدريس وتعليم من شأنها تيسير إدراج التربية الوقائية في شتى مواد ا ـ ـ ـ ـ ـ ج الدراسي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ج ] - [ ا ـ ـ ـ ـ ـ ج ] - عدد الحروف 7 -",المنهاج,والمنهاج,لمنهاج
"-كما أنها ستلبي دعوة للأمين العام للأمم المتحدة للمشاركة في الاجتماع القادم الذي سيعقد في هذا الشأن في نهاية الشهر الحالي في أ ـ ـ ـ  أبابا .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أديس,أبابا,بأديس
"-٢ - يعرب عن ارتياحه للترتيبات التي اتخذتها الأمم المتحدة لإجراء انتخابات الجمعية التأسيسية في كمبوديا ا ـ ـ ـ ـ د وصفها في تقرير الأمين العام ( S / 25784 ) ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ د ] - عدد الحروف 6 -",الوارد,والوارد,الوارده
"-٦٣ - ونتيجة لتزايد الطلب على المخدرات بالخارج والفقر المتفشي في الريف بالداخل ، الذي يعود في جملة أمور الى الهبوط الكبير في أسعار عدد من السلع الأساسية الزراعية ، أصبح عدد من البلدان النامية يعتمد ب ـ ـ ـ ة متزايدة على النقد الأجنبي الذي يأتي من السلع الأساسية التي تعتبر التجارة الدولية فيها غير مشروعة .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ة ] - عدد الحروف 5 -",بصورة,فبصورة,وبصورة
"-) أ ( تعقد الدورات العادية لمجلس إ ـ ـ ـ ة برنامج الأمم المتحدة الإنمائي ] المجلس التنفيذي حاليا [ بالتناوب في مقر الأمم المتحدة وفي مكتب الأمم المتحدة في جنيف ؛-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إدارة,فإدارة,إلإدارة
"-A / 61 / 647 - S / 2006 / 1000 ر ـ ـ ـ ـ ـ ن متطابقتان مؤرختان 18 كانون الأول / ديسمبر 2006 موجهتان إلى الأمين العام ورئيس مجلس الأمن من القائم بالأعمال بالنيابة للبعثة الدائمة لإسرائيل لدى الأمم المتحدة [ بجميع اللغات الرسمية ]-

- الحرف الأول [ ر ] - الحرف الأخير [ ن ] - [ ر ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",رسالتان,الرسالتان,رسالتين
"-5 - تحتوي الوثيقة على مقدمة معدلة أخذت من المبادئ التوجيهية من الفريق العامل 4 - 1 ألف ومن المواجيز التنفيذية والتوصيات الخاصة بكل من فرادى المبادئ التوجيهية التي وضعت برعاية أفرقة المشروعات 1 - 1 ، 2 - 1 ، 3 - 1 و4 - 1 ألف و ـ ـ ـ ي تم تعديلها بحيث تناسب الهدف من وثيقة التوجيه الشاملة تلك .-

- الحرف الأول [ و ] - الحرف الأخير [ ي ] - [ و ـ ـ ـ ي ] - عدد الحروف 5 -",والتي,التي,كوالتي
"-ونوعية المخزونات المستوردة في إطار البرنامج هي ، بصفة عامة ، نفس نوعية المخزونات المستوردة خارج إطار البرنامج وتأتي من شراء ا ـ ـ ـ ع بشكل متواز .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ع ] - عدد الحروف 5 -",السلع,والسلع,فالسلع
