QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-40 - يجب أن يحدد ا ـ ـ ـ ـ ـ ع الوطني وكذلك الدستور ، إن أمكن ، أسلوب تشكيل السلطة المحلية ، وطبيعة سلطاتها ونطاق هذه السلطات ومسؤولياتها وواجباتها ومهامها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ـ ع ] - عدد الحروف 7 -",التشريع,والتشريع,التشريعة
"-كما ينتج النقصان ا ـ ـ ـ ـ غ ٠٠٠ ٨٢٧ دولار والمبين في الفقرة ٢١ من التصويب عن التأخر المقرر في سحب أفراد الوحدات خلال هذه الفترة .-

- الحرف الأول [ ا ] - الحرف الأخير [ غ ] - [ ا ـ ـ ـ ـ غ ] - عدد الحروف 6 -",البالغ,والبالغ,البالغه
"-85 - إذا لم يكن العامل قادرا على العودة إلى بيته بعد عمله اليومي ، يجب على رب العمل أن يتيح ا ـ ـ ـ ن الملائم والمناسب للعامل ومعاليه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ن ] - عدد الحروف 5 -",السكن,والسكن,بالسكن
"-3 - وخلال فترة إعداد التقرير ، ضربت حركة جيش ت ـ ـ ـ ر السودان والحكومة ، على حد سواء ، عرض الحائط باتفاقات وقف إطلاق النار الموقعة بينهما .-

- الحرف الأول [ ت ] - الحرف الأخير [ ر ] - [ ت ـ ـ ـ ر ] - عدد الحروف 5 -",تحرير,تحريرة,تحريرك
"-23 - مطالبة المجتمع الدولي بإلزام إسرائيل بدفع التعويضات المستحقة للشعب الفلسطيني وسلطته الوطنية جراء ا ـ ـ ـ ـ ـ ر الناجمة عن العدوان الإسرائيلي المستمر مستفيدين من سابقة قيام إسرائيل بدفع تعويضات إلى الأمم المتحدة عن الضرر اللاحق بمنشآت الأونروا خلال عدوانها الأخير على قطاع غزة ، وتحميلها المسؤولية القانونية عن الأضرار التي ألحقتها بالمنشآت والمرافق الحيوية الفلسطينية ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",الخسائر,والخسائر,بالخسائر
"-وقرار مجموعة موردي المواد النووية الذي اتخذ نتيجة ضغوط مارستها الولايات المتحدة يشكل أيضا انتهاكا لالتزام الدول الحائزة على الأسلحة النووية بموجب المقرر الصادر عن مؤتمر استعراض المعاهدة عام 1995 بشأن المبادئ والأهداف والوثيقة الختامية ل ـ ـ ـ ـ ر استعراض المعاهدة عام 2000 فيما يختص بتعزيز عالمية معاهدة عدم الانتشار .-

- الحرف الأول [ ل ] - الحرف الأخير [ ر ] - [ ل ـ ـ ـ ـ ر ] - عدد الحروف 6 -",لمؤتمر,للمؤتمر,لامؤتمر
"-١٩ - وينبغي إعداد تقرير ب ـ ـ ـ  تنفيذ توصيات تحسين التنسيق في مجالات الوقاية من الملاريا وأمراض الإسهال ومكافحتها .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بشأن,وبشأن,بشأنه
"-وأكد الفريق العامل على ضرورة وضع استراتيجية منسقة للتنفيذ بأسرع ما يمكن من قبل الفريق العامل المشترك بين الأمانات والمعني بالحسابات القومية ، كما أوصت بذلك اللجنة ا ـ ـ ـ ـ ـ ة المعنية بالأنشطة الاحصائية التابعة للجنة التنسيق الإدارية في دورتها السابعة والعشرين E / CN . 3 / 1994 / 4 ) ، الفقرة ٢٤ ) أ ( ( ، على أن تنطوي الاستراتيجية على تفاعل كبير بين البلدان واللجان الإقليمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الفرعية,والفرعية,الفرعيه
"-٣٢ - وتنوه اللجنة الاستشارية بالجهود التي بذلت حتى الآن لتحويل وثيقة ا ـ ـ ـ ـ ـ ـ ـ ة البرنامجية المقترحة إلى وسيلة فعالة للتحليل واتخاذ القرارات في الجمعية العامة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",الميزانية,والميزانية,لميزانية
"-36 - عرضت على المجتمع الدولي في نيودلهي نتائج دراسة استقصائية أجريت في عام 2000 لمسح زراعة خشخاش ا ـ ـ ـ ـ ـ ن غير المشروعة في شمال شرقي الهند .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",الأفيون,والأفيون,للأفيون
