QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-السيد بيرس ) المملكة المتحدة ( : قال إن وفده يعارض ما اقترحه ممثل الصين من حذف جزء كبير من النص ، وأبدى رغبته في أن يشارك في أي مشاورات بشأن إ ـ ـ ـ ل تغييرات على النص .-

- الحرف الأول [ إ ] - الحرف الأخير [ ل ] - [ إ ـ ـ ـ ل ] - عدد الحروف 5 -",إدخال,كإدخال,إدخالا
"-وزيادة الأرباح التي حققتها الشركة نتيجة ارتفاع الأسعار يتجاوز بكثير مجموع ا ـ ـ ـ ـ غ الذي طالبت الشركة بتعويضه وهو 390 081 6 دولارا .-

- الحرف الأول [ ا ] - الحرف الأخير [ غ ] - [ ا ـ ـ ـ ـ غ ] - عدد الحروف 6 -",المبلغ,والمبلغ,المبلغة
"-٢٩ - ونظر الفريق العامل أيضا في إمكانية أن توصي ا ـ ـ ـ ـ ة المجلس الاقتصادي والاجتماعي باعتماد مشروع قرار يتضمن بيان المبادئ الأساسية للإحصاءات الرسمية ، ولكنه قرر أن من الأفضل أن تتناول ا ـ ـ ـ ـ ة نفسها هذه المسألة في الوقت المناسب .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",اللجنة,فاللجنة,عضواللجنة
"-وقد لاحظ المركز ، أخذا في الاعتبار خبرته في م ـ ـ ـ  أنشطة المساعدة ، أن من المرغوب فيه إعداد برنامج قطري شامل من أجل المساعدة في م ـ ـ ـ  حقوق الإنسان سيوفر استجابة شاملة لحالة جنوب افريقيا الخاصة ولاحتياجاته الخاصة .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مجال,بمجال,فمجال
"-ويكمل المشروع برنامج غينيا - بيساو لتوسيع إمكانية اللجوء إلى القضاء ، وهو برنامج تابع للبرنامج الإنمائي وموجه إلى أفراد المجتمع المهمشين ، ويشمل ما يلي : نشر المساعدين القانونيين ؛ والتدريب على الإلمام بالنواحي القانونية ؛ وتتبع مسارات النزاعات المؤثرة على النساء والأطفال وتوثيقها وتحليلها ؛ ورسم خرائط المجتمعات المحلية التي توجه إليها حملات التوعية بحقوق م ـ ـ ـ ة الأراضي المحلية وحقوق الإنسان .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ة ] - عدد الحروف 5 -",ملكية,وملكية,كملكية
"-التعاون الإقليمي من أجل تعزيز حقوق الإنسان وحمايتها في منطقة آسيا و ـ ـ ـ ـ ـ ط الهادئ-

- الحرف الأول [ و ] - الحرف الأخير [ ط ] - [ و ـ ـ ـ ـ ـ ط ] - عدد الحروف 7 -",والمحيط,المحيط,فالمحيط
"-وقد توجه خوسيه لطلب النجدة مع أشخاص آخرين من الشرطة الوطنية ا ـ ـ ـ ـ ـ ة للبلدة التي تلكأ أفرادها في معالجة الحالة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",التابعة,لتابعة,التابعه
"-ونفذ أكثر من نصف البعثات ( تسع بعثات ) أنشطة في م ـ ـ ـ  الاتصالات الخارجية شملت إعداد مواد مطبوعة ومواد إذاعية ، وتنفيذ حملات محددة الهدف ، وتنظيم معارض وندوات ، ونشر معلومات على المواقع الإلكترونية للبعثات .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مجال,بمجال,فمجال
"-10 - سيستعرض المجلس التطورات التي شهدها ا ـ ـ ـ ـ م التجاري الدولي والتجارة الدولية والتي تتسم بأهمية خاصة بالنسبة إلى البلدان النامية .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",النظام,لالنظام,هذاالنظام
"-313 - ويوصي الفريق ، استنادا إلى استنتاجاته بشأن م ـ ـ ـ ـ ة شركة بابكوك بعدم دفع أي تعويض .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مطالبة,المطالبة,ومطالبة
"-وكما حصل في السنوات الماضية ، ومنذ 2006 ، تقوم المجموعة الرئيسية سنويا ، بقيادة كندا ، بتيسير اتخاذ قرار ، بتوافق الآراء ، يسعى إلى تشجيع ذلك البلد على استئناف التزاماته بموجب معاهدة عدم الانتشار ، بما في ذلك تنفيذ ا ـ ـ ـ ـ ـ ت الضمانات الشاملة المتصلة بالمعاهدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",اتفاقات,الاتفاقات,واتفاقات
"-وبيﱠن أن نهاية الحرب الباردة تعني فرض واجبات جديدة على عاتق أ ـ ـ ـ ء المجتمع الدولي ؛ وإن الأهداف المشتركة للدول الأعضاء في الأمم المتحدة هي الديمقراطية والسلم والأمن ، والتضامن هو وسيلة أساسية لتحقيقها .-

- الحرف الأول [ أ ] - الحرف الأخير [ ء ] - [ أ ـ ـ ـ ء ] - عدد الحروف 5 -",أعضاء,كاعضاء,عضاء
"-( أ ) توفير الموارد المالية والتقنية الإضافية لمساعدة البلدان النامية ، ولا سيما أقل البلدان نموا ومن بينها الدول النامية الجزرية الصغيرة ، على تنفيذ هذا الإطار ، بما في ذلك التوفير السريع للموارد المالية والتقنية لتمكينها من إجراء تقييمات للاحتياجات على ا ـ ـ ـ ـ ـ ى القطري وتطوير أنشطة خاصة لبناء القدرات تتمشى مع هذا الإطار ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ى ] - [ ا ـ ـ ـ ـ ـ ى ] - عدد الحروف 7 -",المستوى,والمستوى,كالمستوى
"-خرقت الأجواء اللبنانية طائرة استطلاع ل ـ ـ ـ و الإسرائيلي من فوق علما الشعب وحلقت فوق مناطق الجنوب ثم غادرت الساعة 22 : 00 من فوق رميش-

- الحرف الأول [ ل ] - الحرف الأخير [ و ] - [ ل ـ ـ ـ و ] - عدد الحروف 5 -",للعدو,لعدو,العدو
"-و ـ ـ ـ ب العديد من الوفود من البلدان النامية عن قلقها لأن افريقيا واقل البلدان نموا ما زالت تتلقى جزءا ضئيلا من التدفقات العالمية من الاستثمار الأجنبي المباشر وما زالت بالتالي توجد على هامش التيار الرئيسي للاقتصاد العالمي ، بالرغم من اعتمادها لسياسات الأسواق المفتوحة والحرة وتقديمها لحوافز شتى لجذب الاستثمار الأجنبي المباشر .-

- الحرف الأول [ و ] - الحرف الأخير [ ب ] - [ و ـ ـ ـ ب ] - عدد الحروف 5 -",وأعرب,أعرب,وأعربت
"-ومن المهم أن يتبلور ، خلال الدورة الثامنة والأربعين للجمعية العامة ، تقارب في وجهات النظر ب ـ ـ ـ  ضرورة وضع آلية قانونية لتسوية المنازعات .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بشأن,وبشأن,بشأنه
