QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-139 - يخلص الفريق إلى أن المصاريف تستند إلى التزامات شركة زيجيانغ الناشئة تجاه موظفيها عن التزام تعاقدي محدد ينص على مطالبتها بتعويض موظفيها إذا انتهى العقد قبل الموعد ا ـ ـ ـ ـ ر .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",المقرر,والمقرر,بالمقرر
"-ويقترح ، لأسباب تتعلق بالكفاءة وسلامة التنسيق ، أن تنقل موارد الموظفين من البرنامج ٦ الى برامج أخرى واردة ضمن هذا الباب ، حيث أن زخم "" القضاء على الفصل العنصري "" قد زاد من عبء العمل ، ولا سيما فيما يتعلق بالمسائل السياسية الخاصة المتصلة بالاشراف على عمل المراقبين وتحليل ما يتوصلون اليه من نتائج وإعداد التقارير ذات الصلة ا ـ ـ ـ ـ ـ ة الى مجلس الأمن .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المقدمة,والمقدمة,كالمقدمة
"-"" ويتطلع مجلس الأمن إلى تقرير الفريق الرفيع المستوى المعني بالاتساق على نطاق م ـ ـ ـ ـ ة الأمم المتحدة في مجالات التنمية والمساعدة الإنسانية والبيئة ويأمل أن يلعب هذا التقرير دورا في كفالة اتباع الأمم المتحدة نهجا منسقا حيال المرأة والسلام والأمن .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",منظومة,كمنظومة,ومنظومة
"-والحق في تقرير المصير مثال واضح على ذلك فمن ناحية ، أنكر هذا الحق على بعض الأمم ، ومن ناحية أخرى ، يجري التغاضي في ا ـ ـ ـ ت ذاته ، عن إساءة استعمال نفس المبدأ من أجل شن أعمال توسعية عدوانية والاستيلاء على أراضي الغير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ت ] - عدد الحروف 5 -",الوقت,فالوقت,هذاالوقت
"-وبخصوص البلدان النامية التي تفتقر إلى حيز كاف في مجال السياسات ، وبخاصة فيما يتعلق بتقييد الإعانات وفرض شروط للأداء على المستثمرين الأجانب ، فإن اشتراك البلدان النامية في المفاوضات ا ـ ـ ـ ـ ـ ـ ة الأطراف سيتيح الفرص للتأثير على النتائج المتوصل إليها بالتفاوض .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المتعددة,والمتعددة,المتعدده
"-استرجاع المواد المستنفدة للأوزون الموجودة داخل الثلاجات المنزلية وداخل أجهزة التبريد العميق أثناء د ـ ـ ـ  الحياة المفيدة .-

- الحرف الأول [ د ] - [ د ـ ـ ـ  ] - عدد الحروف 4 -",دورة,ودورة,فدورة
"-وتقدر البرازيل أيضا الدور الأساسي لرئيس المجلس في ك ـ ـ ـ ة التنسيق الوثيق مع ميسري الجمعية العامة .-

- الحرف الأول [ ك ] - الحرف الأخير [ ة ] - [ ك ـ ـ ـ ة ] - عدد الحروف 5 -",كفالة,ككفالة,لكفالة
"-وبالرغم من بعض العقبات على المدى القصير ، فإن التعددية السياسية في غينيا - بيساو هي بلا أدنى ش ـ  عملية لا رجعة فيها .-

- الحرف الأول [ ش ] - [ ش ـ  ] - عدد الحروف 2 -",شك,بلا,لايشكك
"-وستعد منظمة العمل الدولية سياسات وبرامج من أجل القضاء على أ ـ ـ ـ  أشكال عمل الأطفال مع مراعاة الحالة الخاصة للبنت من خلال برنامج التركيز على عمل الأطفال .-

- الحرف الأول [ أ ] - [ أ ـ ـ ـ  ] - عدد الحروف 4 -",أسوأ,وأسوأ,كأسوأ
"-وتترجم الخطة التي جاءت نتيجة لذلك المتعلقة بالفقرة ١٩٩٠ - ١٩٩٥ ) E / 1987 / 52 ( ، والتي ا ـ ـ ـ ـ ـ ا المجلس بقراره ١٩٨٧ / ٨٦ ، استراتيجيات نيروبي التطلعية للنهوض بالمرأة إلى الأهداف التخطيطية والبرنامجية لمؤسسات المنظومة ، وهي بمثابة إطار لتنفيذ الاستراتيجيات على نطاق المنظومة خلال الفترة ١٩٩٠ - ١٩٩٥ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ا ] - [ ا ـ ـ ـ ـ ـ ا ] - عدد الحروف 7 -",اعتمدها,واعتمدها,إعتمدها
"-٣٤ - وفي بلدان عديدة ج ـ ـ  الاضطلاع ببرامج وخدمات محددة لمساعدة الأسرة ، بما في ذلك توعية الشباب بالحياة الأسرية ، أو إقامة مراكز لإسداء المشورة للأسر ، أو تعزيز الخدمات أو الاستحقاقات القائمة ، أو وضع تشريعات أو سياسات أسرية جديدة ، وانشاء هيئات حكومية معنية بقضايا الأسرة بصفة محددة .-

- الحرف الأول [ ج ] - [ ج ـ ـ  ] - عدد الحروف 3 -",جرى,أجري,تم
"-وكما هو مبين في الفصل الثالث ، فإن ما ينشأ عن ذلك من تشويه هيكلي يرسخ الاعتماد على المعونة الأجنبية والتحويلات المالية باعتبارها المصادر الرئيسية للعملات الأجنبية ويحول دون تحقيق المكاسب التي تحققها البلدان الأخرى من خلال ا ـ ـ ـ ـ ـ ـ ة في التجارة العالمية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المشاركة,فالمشاركة,مشاركة
"-ويبرز الإشعار بقوائم المراقبة أيضا السياسة العامة التي تنتهجها باكستان ، باعتبارها دولة مسؤولة حائزة للسلاح النووي ، في تنفيذ التزاماتها الوطنية والدولية المتعلقة ب ـ ـ ـ  الانتشار .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بعدم,وعدم,وبعدم
"-ولن تتمكن الدول الفقيرة من النمو وتحقيق التنمية إلا من خلال التعاون ا ـ ـ ـ ـ ل والهيكلة الجذرية ، من جديد ، للعلاقات الاقتصادية الدولية الحالية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ـ ل ] - عدد الحروف 6 -",الفعال,والفعال,الفعاله
"-37 - ركز مكتب الرئيس والحكومة بدعم كبير من البعثة ، على الحاجة إلى تعريف ، وتحديد أدوار ومسؤوليات مؤسسات قطاع الأمن بشكل واضح ، وخاصة قوة الشرطة الوطنية والقوات المسلحة التيمورية ، ويتم معالجة ذلك من خ ـ ـ ـ  مجموعة من التشريعات الشاملة وعملية سياسات الأمن الوطني .-

- الحرف الأول [ خ ] - [ خ ـ ـ ـ  ] - عدد الحروف 4 -",خلال,وخلال,وخلالها
"-١٢ - واشترك في أعمال الدورة أعضاء من المكاتب والادارات التالية التابعة للأمانة العامة للأمم المتحدة : إدارة التنمية الاقتصادية والاجتماعية ، وإدارة المعلومات الاقتصادية والاجتماعية وتحليل ا ـ ـ ـ ـ ـ ـ ت ، وإدارة تنسيق ا ـ ـ ـ ـ ـ ـ ت والتنمية المستدامة ، وإدارة الأمم المتحدة للدعم الانمائي والخدمات الادارية ، ومكتب اتصال اللجان الاقليمية في نيويورك .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 8 -",السياسات,والسياسات,فالسياسات
