QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وأفضل دليل على هذا الدعوة الموجهة الى مفوض مؤتمر الأمن والتعاون في أوروبا السامي لشؤون الأقليات القومية ، السيد فان دير ستويل الذي زار ألبانيا عدة م ـ ـ ـ  ليرى في الموقع حالة الأقلية اليونانية .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مرات,مرتين,ومرتين
"-الميسر ، السيد جواد أمين منصور ( جمهورية إيران الإسلامية ) ، في إطار البند 53 ( أ ) من جدول الأعمال ( تنفيذ جدول أعمال القرن 21 ، وبرنامج مواصلة تنفيذ جدول أعمال القرن 21 ونتائج مؤتمر القمة العالمي ل ـ ـ ـ ـ ـ ة المستدامة )-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",للتنمية,وللتنمية,للتنميه
"-ويلزم بالتالي استخلاص ا ـ ـ ـ ـ س من تجربة العقد الماضي لوضع استراتيجيات جديدة ذات أولويات جديدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ س ] - [ ا ـ ـ ـ ـ س ] - عدد الحروف 6 -",الدروس,والدروس,بالدروس
"-28 - وفقا للفقرة 16 من المبادئ التوجيهية للتنفيذ المشترك ، يعمم جميع مقررات لجنة الإشراف على التنفيذ المشترك بجميع اللغات الرسمية الست للأمم المتحدة ، وذلك بإدراج هذه المقررات أو الإشارة إليها ( مع بيان موضعها في موقع التنفيذ المشترك التابع للاتفاقية الإطارية على الإنترنت ) في التقرير السنوي الذي تقدمه لجنة الإشراف إلى مؤتمر ا ـ ـ ـ ـ ـ ف العامل بوصفه اجتماع ا ـ ـ ـ ـ ـ ف .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-إذ تشير إلى قرار الجمعية العامة 46 / 122 المؤرخ 17 كانون الأول / ديسمبر 1991 ، الذي أنشأت الجمعية العامة بموجبه صندوق الأمم المتحدة ا ـ ـ ـ ـ ـ ـ ـ ـ ي للتبرعات بشأن أشكال الرق المعاصرة ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ي ] - عدد الحروف 10 -",الاستئماني,الاستئمان,الاستئمانية
"-١٣ - وقد أدلى م ـ ـ ـ  الهند ببيان قبل اعتماد مشروع الاستنتاجات المتفق عليها وبعد اعتماده .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",ممثل,وممثل,ممثلة
"-4 - يحث الدول التي لديها قدرة على مكافحة أعمال القرصنة و ـ ـ ـ ـ و المسلح في البحر على أن تتعاون في ذلك مع الحكومة الاتحادية الانتقالية ، وفقا لأحكام القرار 1816 ( 2008 ) ؛-

- الحرف الأول [ و ] - الحرف الأخير [ و ] - [ و ـ ـ ـ ـ و ] - عدد الحروف 6 -",والسطو,السطو,والسرقة
"-( أ ) تقديم الدعم للمركز الإقليمي لاتفاقية بازل في السلفادور والمركز الإقليمي لاتفاقية بازل في ترينيداد و ـ ـ ـ ـ ـ و في مجال توجيه عملية إعداد استراتيجية دون إقليمية تستند إلى ما تم أداؤه من عمل حتى الآن ( مثل قوائم الحصر ، والمشاريع الوطنية النموذجية ) .-

- الحرف الأول [ و ] - الحرف الأخير [ و ] - [ و ـ ـ ـ ـ ـ و ] - عدد الحروف 7 -",وتوباغو,توباغو,ترينيداد
"-2 - ن ـ ـ ـ  تأكيد أن تجاهل وجود التمييز والعنصرية على مستوى الدول والمجتمع على السواء يسهم بصورة مباشرة وغير مباشرة في إدامة ممارسات العنصرية والتمييز العنصري وكره الأجانب وما يتصل بذلك من تعصب ؛-

- الحرف الأول [ ن ] - [ ن ـ ـ ـ  ] - عدد الحروف 4 -",نعيد,سنعيد,لنعيد
"-: : ينبغي بذل جهود خاصة لضمان مشاركة الفتيات في وضع برامج التعليم مشاركة كاملة وعلى قدم ا ـ ـ ـ ـ ـ ـ ة مع الذكور ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المساواة,والمساواة,لمساواة
