QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-6 - حالات حقوق الإنسان وتقارير ا ـ ـ ـ ـ ـ ـ ن والممثلين الخاصين [ 67 ( ج ) ]-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",المقررين,مقررين,المقرره
"-362 - ترفع اللجان الفرعية القطاعية لوقف إ ـ ـ ـ ق النار إلى سكرتارية لجنة وقف إ ـ ـ ـ ق النار تقارير تغطي انتهاكات وقف إ ـ ـ ـ ق النار طبقا لما يؤكد عليه وقف إ ـ ـ ـ ق النار ، أو في أي اتفاق آخر معمول به ، وذلك يوميا بحلول الساعة 00 / 16 ( الرابعة مساء ) .-

- الحرف الأول [ إ ] - الحرف الأخير [ ق ] - [ إ ـ ـ ـ ق ] - عدد الحروف 5 -",إطلاق,كإطلاق,اطلاق
"-2 - وفي انتظار تحقيق هذا الهدف ، تظل الضمانات ا ـ ـ ـ ـ ـ ة التي تقدم بموجبها الدول الحائزة للأسلحة النووية ضمانات موثوقة وفعالة لحماية الدول غير الحائزة للأسلحة النووية من استخدام الأسلحة النووية أو التهديد باستخدامها ضمانات ضرورية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأمنية,والأمنية,لأمنية
"-ويتولى قسم الاشتراكات التابع لها توجيه رسائل الأنصبة المقررة إلى الدول الأعضاء ، وما يصحب ذلك من مهام إدارية متعلقة باستلام مدفوعات الدول الأعضاء وإعداد تقارير عن حالة الاشتراكات . ويتولى قسم التأمينات التابع للشعبة اتخاذ ا ـ ـ ـ ـ ـ ـ ـ ت اللازمة لتغطية موظفي البعثات بالتأمين الصحي والتأمين على الحياة ، وكذلك بالتأمين ضد الغير في حالة السيارات والطائرات والمعدات الأخرى التي تستخدمها البعثات الميدانية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 9 -",الترتيبات,والترتيبات,بالترتيبات
"-1 - أعدت هذه المذكرة استجابة ل ـ ـ ـ  من لجنة التنفيذ في اجتماعها الرابع والثلاثين .-

- الحرف الأول [ ل ] - [ ل ـ ـ ـ  ] - عدد الحروف 4 -",لطلب,لطلبك,ولطلب
"-وفي الفترة قيد الاستعراض ، يلاحظ وفدي أن اشتراك م ـ ـ ـ  الأمم المتحدة لغرب أفريقيا على نحو متزايد في الشراكة مع الجماعة الاقتصادية لدول غرب أفريقيا قد ساعد في معالجة الكثير من حالات الصراع المحتملة في جميع أنحاء غرب أفريقيا .-

- الحرف الأول [ م ] - [ م ـ ـ ـ  ] - عدد الحروف 4 -",مكتب,كمكتب,المكتب
"-86 - وأكدت وفود عدة أن عبء عمل اللجنة يؤثر ت ـ ـ ـ ـ ا مباشرا على توقعات جميع الدول ، وأشارت في هذا الصدد ، إلى أن الأمين العام للسلطة الدولية لقاع البحار ذكر في تقريره عن الدورة السادسة عشرة أنه "" يمكن أن يتوقع على نحو واقعي أن يبدأ أول إنتاج تجاري لموارد الجرف القاري الخارجي بحلول عام 2015 "" ( ) .-

- الحرف الأول [ ت ] - الحرف الأخير [ ا ] - [ ت ـ ـ ـ ـ ا ] - عدد الحروف 6 -",تأثيرا,وتأثيرا,التأثيرا
"-وتبين الدراسات أن البرامج المعنية بفيروس نقص المناعة البشرية ما برحت توفر بعض المنافع العامة بالنسبة إلى المنظومات الصحية ، حيث تسهم في تجديد العيادات الطبية ، وتعزيز إدارة عمليات شراء السلع الأساسية والإمداد بها ، وبناء ا ـ ـ ـ ـ ـ ت الوطنية للرصد والتقييم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",القدرات,والقدرات,بالقدرات
"-٥ - وتوصية المجلس سيشملها الاستعراض الذي يجريه الفريق العامل المعني بالبيانات ا ـ ـ ـ ـ ـ ة التابعة للجنة الاستشارية لشؤون الادارة والميزانية ) المسائل ا ـ ـ ـ ـ ـ ة ومسائل الميزانية ( .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المالية,والمالية,بالمالية
"-17 - المشاركون مسؤولون عن ترتيب انتقالهم من المطار إلى مركز ف ـ ـ ـ ا الدولي وبالعكس .-

- الحرف الأول [ ف ] - الحرف الأخير [ ا ] - [ ف ـ ـ ـ ا ] - عدد الحروف 5 -",فيينا,بفيينا,لفيينا
"-3 - منذ أن قام الفريق العامل مفتوح العضوية في تموز / يوليه من هذا العام بالنظر في حالة استعراض لجنة الخيارات التقنية المعنية ببروميد الميثيل لتعيينات ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ت الحرجة المقدمة لعامي 2007 و2008 أجرت اللجنة مشاورات ثنائية وتلقت معلومات أخرى من عدد من الأطراف المقدمة للتعيين في سياق السعي لتسوية جميع المسائل العالقة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 11 -",الاستخدامات,والاستخدامات,بالاستخدامات
"-وفي ا ـ ـ ـ ت الحاضر ، هناك جماعات إجرامية منظمة تنظيما جيدا في الخارج تصدر الوثائق المزورة للمهاجرين العابرين بشكل غير قانوني عبر بيلاروس إلى أوروبا الغربية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ت ] - عدد الحروف 5 -",الوقت,فالوقت,هذاالوقت
"-وتزعم الشركة أن سلطات الجمارك العراقية قامت في عام 1984 بمصادرة معداتها وفرضت عليها غرامة قدرها 441 363 1 دينارا ع ـ ـ ـ ـ ا بسبب مخالفة اللوائح الجمركية في العراق .-

- الحرف الأول [ ع ] - الحرف الأخير [ ا ] - [ ع ـ ـ ـ ـ ا ] - عدد الحروف 6 -",عراقيا,عراقيان,عراقيب
"-منظمة الديمقراطية و ـ ـ ـ ـ ـ ـ ة الاقتصادية - مجموعة جورجيا وأوكرانيا وأذربيجان ومولدوفا - الولايات المتحدة ( اجتماع وزاري )-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",والتنمية,فالتنمية,والتنميه
"-( أ ) بناء القدرات الوطنية وتعزيز القيادة الوطنية في تقييمات ا ـ ـ ـ ـ د القطري ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ د ] - عدد الحروف 6 -",الصعيد,والصعيد,لصعيد
"-A / 61 / 506 البندان 55 ( ب ) و 67 ( ب ) - العولمة والاعتماد المتبادل : الهجرة الدولية والتنمية - تعزيز حقوق الإنسان وحمايتها : مسائل حقوق الإنسان ، بما في ذلك النهج البديلة لتحسين ا ـ ـ ـ ـ ع الفعلي بحقوق الإنسان والحريات الأساسية - رسالة مؤرخة 5 تشرين الأول / أكتوبر 2006 موجهة إلى الأمين العام من الممثل الدائم للمكسيك لدى الأمم المتحدة [ بجميع اللغات الرسمية ]-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ع ] - عدد الحروف 6 -",التمتع,والتمتع,بالتمتع
