QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-ويساعد الصندوق ا ـ ـ ـ ـ ـ د الأطراف لتنفيذ بروتوكول مونتريال البلدان النامية على الامتثال لالتزاماتها بشأن التخلص التدريجي وذلك بتقديم المساعدة المالية والتقنية على شكل هبات أو قروض بشروط تفاضلية .-

- الحرف الأول [ ا ] - الحرف الأخير [ د ] - [ ا ـ ـ ـ ـ ـ د ] - عدد الحروف 7 -",المتعدد,والمتعدد,لمتعدد
"-يشترط الحصول على تراخيص التصدير إذا كان للأصناف المصدرة أو المنقولة "" استعمال ذو صلة "" ب ـ ـ ـ ـ ة الدمار الشامل .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ة ] - عدد الحروف 6 -",بأسلحة,وبأسلحة,وأسلحة
"-ويمكن تجميع معظم هذه الأنشطة تحت الأعمال الموضحة بمصفوفة الأعمال الموجهة نحو تنفيذ استراتيجية موريشيوس الواردة بمرفق تقرير الأمين العام بشأن استراتيجية موريشيوس لمواصلة تنفيذ برنامج العمل المعنى بالتنمية المستدامة في الدول ا ـ ـ ـ ـ ـ ة الصغيرة النامية ( A / 60 / 401 ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجزرية,والجزرية,جزرية
"-وفي الوقت ا ـ ـ ـ ـ ي فإن الحال ، فيما يبدو ، ليست أفضل ولا أسوأ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",الحالي,والحالي,لحالي
"-وستبحث اللجنة أيضا تجربة التجمعات الإقليمية في مجال تحرير التجارة في الخدمات والتحديات الرئيسية التي يجب التصدي لها ، بما في ذلك عن طريق ا ـ ـ ـ ل المتواصل للأونكتاد ، لتيسير الترتيبات الإقليمية من أجل دعم جهود التنمية الوطنية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",العمل,فالعمل,العمله
"-241 - وللاطلاع على الوثائق الصادرة في إطار البند 10 من جدول الأعمال ، انظر ا ـ ـ ـ ـ ق السادس من هذا التقرير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ق ] - عدد الحروف 6 -",المرفق,والمرفق,لمرفق
"-لكن ا ـ ـ ـ ـ ة تعرب عن قلقها لأنه في الوقت الذي تبذل الحكومات جهدا كبيرا وتنفق موارد كثيرة لتعزيز الاتجاهات والسياسات المرتبطة بالعولمة ، لا تبذل الجهود الكافية لابتكار نهوج جديدة أو تكميلية من شأنها أن تعزز اتساق القدرة التنافسية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",اللجنة,فاللجنة,عضواللجنة
"-21 - وترحب بولندا بالتقدم الذي حققته الولايات المتحدة الأمريكية والاتحاد الروسي بشأن إبرام م ـ ـ ـ ـ ة جديدة ، من شأنها مواصلة خفض عدد الرؤوس الحربية المنتشرة بشكل استراتيجي على كلا الجانبين .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",معاهدة,ومعاهدة,كمعاهدة
"-) ب ( طالبت باكمال خطة العمل المستكملة على نطاق المنظومة في وقت يتسنى معه للجنة المخدرات استعراضها في دورتها السابعة والثلاثين وتقديم توصيات ب ـ ـ ـ ـ ا ، ولكي ينظر فيها المجلس الاقتصادي والاجتماعي في دورته العادية لعام ١٩٩٤ والجمعية العامة في دورتها التاسعة والأربعين ؛-

- الحرف الأول [ ب ] - الحرف الأخير [ ا ] - [ ب ـ ـ ـ ـ ا ] - عدد الحروف 6 -",بشأنها,بشأنه,بشأنهم
"-وإننا نجدد التزامنا الذي أعلناه في مؤتمر القمة ا ـ ـ ـ ـ ي بالأمن النووي لعام 2010 بتعزيز الأمن النووي والحد من خطر الإرهاب النووي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",المعني,والمعني,المعنيه
