QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وكما حدث في الدورات ا ـ ـ ـ ـ ـ ة ، ستقوم الأمانة بتلخيص مناقشات الاستعراضين في التقرير الختامي للجنة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",السابقة,بالسابقة,والسابقة
"-وعلى نحو مماثل قدم صندوق الأمم المتحدة ل ـ ـ ـ ـ ن الدعم لجهود الشرطة الوطنية من أجل معالجة ومنع العنف الجنساني بطريقة أكثر فعالية وشمل ذلك تشجيع تعيين وترقية المرأة في صفوف الشرطة .-

- الحرف الأول [ ل ] - الحرف الأخير [ ن ] - [ ل ـ ـ ـ ـ ن ] - عدد الحروف 6 -",للسكان,وللسكان,لسكان
"-"" 2 - يدعو المنظمات الحكومية الدولية التابعة للأمم المتحدة ، ومنظمة الأمم المتحدة للتربية والعلم والثقافة وسائر المنظمات الحكومية الدولية ذات الصلة إلى اعتماد ن ـ ـ  على مستوى المنظومة فيما يتعلق بعقد الأمم المتحدة للتعليم في مجال حقوق الإنسان ؛-

- الحرف الأول [ ن ] - [ ن ـ ـ  ] - عدد الحروف 3 -",نهج,كنهج,لنهج
"-وقرر المجلس ، في جلسته 6119 ، المعقودة في 5 أيار / مايو 2009 ، دعوة ممثل نيبال للاشتراك ، دون أن يكون له حق التصويت ، وفقا للمادة 37 من نظامه الداخلي المؤقت ، في م ـ ـ ـ ـ ة البند المعنون :-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مناقشة,مناقش,المناقشة
"-5 - وبسبب مواصلة أعمال القتال من ج ـ ـ ـ  قوات التحرير الوطنية بزعامة أغاثون رواسا ، هي آخر الحركات المتمردة النشطة ، شرعت حكومة بوروندي ، برعاية المبادرة الإقليمية ، في مفاوضات مع قوات التحرير الوطنية . وأسفرت هذه المفاوضات عن توقيع اتفاق شامل لوقف إطلاق النار في 7 أيلول / سبتمبر 2006 .-

- الحرف الأول [ ج ] - [ ج ـ ـ ـ  ] - عدد الحروف 4 -",جانب,بجانب,بالإضافة
"-125 - ينبغي للفريق العامل المفتوح العضوية أن يبحث مجالات العمل ذات الأولوية على الصعيد الدولي التي اقترحها البنك الدولي في ت ـ ـ ـ ـ ه الأخير وبرنامج الأمم المتحدة الإنمائي في ت ـ ـ ـ ـ ه عن التنمية البشرية لعام 2000 .-

- الحرف الأول [ ت ] - الحرف الأخير [ ه ] - [ ت ـ ـ ـ ـ ه ] - عدد الحروف 6 -",تقريره,وتقريره,بتقريره
"-657 - من الهام التأكيد على أن الحصبة ، ش ـ ـ ـ ا شأن الجدري أو شلل الأطفال ، هي مرض يمكن القضاء عليه وذلك بسبب خصائصها الوبائية ؛ فهي لا تصيب إلا الإنسان ؛ وهناك لقاح فعال للوقاية منها ؛ وليست هناك إصابات دون سريرية بها ؛ والمناعة ضدها طويلة الأمد بعد التطعيم أو الإصابة .-

- الحرف الأول [ ش ] - الحرف الأخير [ ا ] - [ ش ـ ـ ـ ا ] - عدد الحروف 5 -",شأنها,شأنه,لشأنها
"-27 - وفي الجلسة ن ـ ـ ـ ا ، اعتمد المجلس مشروع القرار .-

- الحرف الأول [ ن ] - الحرف الأخير [ ا ] - [ ن ـ ـ ـ ا ] - عدد الحروف 5 -",نفسها,بنفسها,تنفسها
"-3 - وانخفض عدد الانتهاكات الجوية للمنطقة العازلة التابعة للأمم المتحدة من 47 انتهاكا في ا ـ ـ ـ ـ ة المشمولة بالتقرير السابق إلى 33 انتهاكا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الفترة,والفترة,فالفترة
"-فالممثل عضو في اللجنة ا ـ ـ ـ ـ ـ ـ ة الذي تقر وثيقة التوجيهات التكميلية بدوره كمدافع عن المشردين داخليا ، ودوره في تقديم توصيات من أجل تحسين الاستجابة لاحتياجاتهم ، ويعرض هذان الدوران بالتفصيل في مرفق ورقة اللجنة الدائمة ا ـ ـ ـ ـ ـ ـ ة بين الوكالات بشأن السياسة العامة في مجال حماية المشردين داخليا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المشتركة,والمشتركة,مشتركة
"-وتكون الدول الأطراف ملزمة بعد ذلك بتقديم مزيد من التقارير بصفة دورية وفقا لأحكام كل معاهدة بشأن التقدم ا ـ ـ ـ ـ ز في الفترة التي تغطيها هذه التقارير .-

- الحرف الأول [ ا ] - الحرف الأخير [ ز ] - [ ا ـ ـ ـ ـ ز ] - عدد الحروف 6 -",المحرز,المحرزة,المحرزي
