QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-"" يشرفني أن أبلغكم بأنه جرى إطلاع أعضاء مجلس الأمن على رسالتكم المؤرخة 30 تموز / يوليه 2008 والمتعلقة باعتزامكم تعيين السيد مايكل ويليامز من المملكة المتحدة لبريطانيا ا ـ ـ ـ ـ ى وآيرلندا الشمالية منسقا خاصا للأمم المتحدة لشؤون لبنان ( ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ى ] - [ ا ـ ـ ـ ـ ى ] - عدد الحروف 6 -",العظمى,والعظمى,الأعظمى
"-الفقرة الفرعية ( أ ) - ما هي التشريعات أو ا ـ ـ ـ ـ ـ ـ ر الأخرى المتبعة لتنفيذ هذه الفقرة الفرعية ؟ وما هي بخاصة الجرائم في بلدكم التي تحظر ( أ ) تجنيد أعضاء الجماعات الإرهابية و ( ب ) تزويد الإرهابيين بالسلاح ؟ وما هي ا ـ ـ ـ ـ ـ ـ ر الأخرى التي تساعد في منع هذه الأنشطة ؟-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ـ ر ] - عدد الحروف 8 -",التدابير,والتدابير,لتدابير
"-٦ - كما قدمت ردود من اللجنة الاقتصادية والاجتماعية لآسيا والمحيط الهادئ ومركز التنمية الاجتماعية والشؤون الإنسانية ) مكتب الأمم المتحدة في فيينا ( ومعهد الأمم المتحدة الأقاليمي لأبحاث الجريمة والعدالة ، و ـ ـ ـ ـ ة الصحة العالمية ، و ـ ـ ـ ـ ة العمل الدولية .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ة ] - عدد الحروف 6 -",ومنظمة,فمنظمة,منظمة
"-٥٨٢ - ق ـ ـ  ممثل الدولة مقدمة التقرير بتقديمه وأشار الى أن إعداد التقرير اقتضى تعاونا وثيقا بين الحكومة الاتحادية وحكومات المقاطعات والحكومات الاقليمية ، وأتاح لتلك الحكومات فرصة استعراض حالة تنفيذ الاتفاقية ضمن مجالات اختصاص كل منها .-

- الحرف الأول [ ق ] - [ ق ـ ـ  ] - عدد الحروف 3 -",قام,وقام,قاموا
"-٢ - حددت الجمعية العامة ، لدى طلبها إجراء تقييم م ـ ـ ـ ل لنظام المعلومات الإدارية المتكامل في قرارها ٦٤ / ٥٨١ باء ، غرضها بأنه "" تقييم النهج والمنهجية المعتمدين في وضع وتنفيذ المشروع وتقرير ما إذا كان من المتوقع أن يوفر المشروع الفوائد المجملة في تقارير الأمين العام وأن يسهم في تحسين كفاءة وفعالية التنظيم الإداري للمنظمة "" .-

- الحرف الأول [ م ] - الحرف الأخير [ ل ] - [ م ـ ـ ـ ل ] - عدد الحروف 5 -",مستقل,كمستقل,ومستقل
"-حيث تعمل ا ـ ـ ـ ـ ـ ب الإقليمية على وجه الخصوص بصورة مباشرة مع البلدان لتنظيم الاجتماعات الوطنية ودون الإقليمية وتقوم هذه ا ـ ـ ـ ـ ـ ب بدمج أعمال الاتفاقية ضمن برامج عملها المعتادة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ـ ـ ب ] - عدد الحروف 7 -",المكاتب,والمكاتب,لمكاتب
"-ويمكن ممارسة السلطات الممنوحة لوزير الداخلية والتي تخول له استبعاد أو ترحيل أي شخص من المملكة المتحدة ، والمبينة في الفقرة 1 - 1 أعلاه ، لرفض توفير ا ـ ـ ـ ـ ذ الآمن للأشخاص الضالعين في أنشطة إرهابية أو أنشطة ذات صلة بالإرهاب .-

- الحرف الأول [ ا ] - الحرف الأخير [ ذ ] - [ ا ـ ـ ـ ـ ذ ] - عدد الحروف 6 -",الملاذ,الملاذي,والملاذ
"-وبوليفيا ، بصفتها طرف عامل بموجب المادة 5 من البروتوكول قد أشترط عليها تخفيض استهلاكها من رابع ك ـ ـ ـ ـ د الكربون في 2005 إلى 15 في المائة من خط أساسها الخاص بهذه المادة أي 0 . 045 طن محسوبة بدالة استنفاد الأوزون .-

- الحرف الأول [ ك ] - الحرف الأخير [ د ] - [ ك ـ ـ ـ ـ د ] - عدد الحروف 6 -",كلوريد,وكلوريد,الكلوريد
"-""وتلاحظ اللجنة استنادا إلى الفقرة ٢٨ من ا ـ ـ ـ ـ ق السادس أنه تم حساب هذا التقدير المقدر على أساس ٧ , ٥ دولارات للشخص في اليوم الواحد .""-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ق ] - عدد الحروف 6 -",المرفق,والمرفق,لمرفق
"-ولكن بالإضافة إلى التفاعل فيما بين كيانات الأمم المتحدة ، من الضروري تطوير شراكة عالمية بشأن مسائل الشباب ، بمشاركة الدول الأعضاء ومنظمات الشباب والمنظمات غير ا ـ ـ ـ ـ ـ ـ ة والقطاع الخاص .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الحكومية,والحكومية,للحكومية
