QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-47 - ويشدد التقرير كذلك على ضرورة أن تتحول اللجنة الاقتصادية لأفريقيا من مجرد جهة تدعو إلى عقد المشاورات ا ـ ـ ـ ـ ـ ـ ـ ة إلى جهة تتولى تنسيق الاستراتيجيات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",الإقليمية,والإقليمية,الأقليمية
"-ويتولى قائد ا ـ ـ ـ ة حاليا رئاسة لجنة وقف إطلاق النار ، ولديه صلاحيات واسعة لدراسة شكاوى الانتهاكات والبت فيها ، ولتقديم توصيات إلى اللجنة المشتركة ، عند الاقتضاء ، لتحديد الجزاءات المناسبة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ة ] - عدد الحروف 5 -",القوة,والقوة,فالقوة
"-246 - تبذل الأطراف جهودا خاصة لضمان م ـ ـ ـ ـ ة النازحين واللاجئين ، بما في ذلك النساء والشباب ، في تخطيط وإدارة عودتهم أو إعادة توطينهم ودمجهم ، بالتنسيق مع مفوضية العودة الطوعية وإعادة التوطين وأية جهة أخرى ذات صلة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مشاركة,المشاركة,كمشاركة
"-٢٢ - الرئيس : دعا السيد زيغنثالر ) رئيس لجنة التنسيق للنقابات والرابطات المستقلة لموظفي منظومة الأمم المتحدة ( والسيدة لافنيك ) رئيسة اتحاد رابطات ا ـ ـ ـ ـ ـ ـ ن المدنيين الدوليين ( الى الإدلاء ببيان .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ـ ن ] - عدد الحروف 8 -",الموظفين,الموظفيين,والموظفين
"-وقد اصاب أسوأ جفاف حدث منذ عقود بلدانا في منطقة ا ـ ـ ـ ـ ب الافريقي خلال الفترة قيد الاستعراض مما اقتضى مراجعة ترتيبات برنامج الأغذية العالمي لتسليم الأغذية لاسيما وأن الموردين التقليديين للأغذية الى المنطقة ) جنوب افريقيا وزمبابوي ( كانا نفساهما يستوردان الأغذية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ـ ب ] - عدد الحروف 6 -",الجنوب,الشمال,والجنوب
"-رابعا - التعاون مع هيئات الأمم المتحدة وسائر الهيئات ا ـ ـ ـ ـ ـ ة 539 - 554 120-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المختصة,والمختصة,مختصة
"-وقد أظهرت قضية تسوية نزاع في عام 2004 مدى محدودية هذه الأحكام ، ففي قضية تتعلق بشركة اتصالات مكسيكية ، احتج الطرف المدعي ، وهو المكسيك ، بأن للبلدان - وبخاصة ا ـ ـ ـ ـ ـ ن النامية كالمكسيك - هامشا واسعا للسماح بأسعار تتيح التنمية المستمرة للهياكل الأساسية المطلوبة وتحقيق الخدمة الشمولية . وهي حجة واضحة في سياق الفقرة 2 - 2 ( ب ) من الورقة المرجعية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ن ] - [ ا ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",البلدان,فالبلدان,والبلدان
"-ويتوقع أن يستغرق التحول من الترتيبات الراهنة ما يزيد على ثلاث سنوات وسيتطلب تدريب الموظفين واستحداث إ ـ ـ ـ ـ ـ ت جديدة ومناسبة ؛-

- الحرف الأول [ إ ] - الحرف الأخير [ ت ] - [ إ ـ ـ ـ ـ ـ ت ] - عدد الحروف 7 -",إجراءات,لإجراءات,كإجراءات
"-18 - وفي عام 2009 ، كانت النمسا واحدة من الدول الست التي ترأست مؤتمر نزع السلاح المعقود في جنيف ، والتي وافقت على أن يتضمن برنامج عمل المؤتمر مفاوضات بشأن معاهدة لوقف إ ـ ـ ـ ج المواد الانشطارية .-

- الحرف الأول [ إ ] - الحرف الأخير [ ج ] - [ إ ـ ـ ـ ج ] - عدد الحروف 5 -",إنتاج,فإنتاج,إنتاجة
"-خرقت الأجواء اللبنانية طائرة استطلاع للعدو الإسرائيلي وحلقت فوق الجنوب ثم غادرت ا ـ ـ ـ ـ ة 00 / 23 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الساعة,فالساعة,بالساعة
"-إن آمال ٠٠٠ ٧٠ شخص تتطلع الى مجلس الأمن الذي سيقرر مصيرهم ، وهم يأملون أن يفي المجلس بالتزامه الذي تعهد به وفقا للفقرتين ٥ و ٩ من القرار ا ـ ـ ـ ـ ـ ر أعلاه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ـ ر ] - عدد الحروف 7 -",المذكور,المذكوره,والمذكور
"-٧٣ - ومقدم الشتاء يزيد الاحتياجات إلى الغذاء والمأوى والوقود والمساعدة الصحية من أجل السكان المستضعفين ، وأخشى أن تسوء حالة ا ـ ـ ـ ـ ـ ئ الإنسانية ما لم يتصرف المجتمع الدولي بسرعة ولذا فأنا أنوي إصدار نداء موحد جديد في الأسابيع المقبلة ، لتغطية الاحتياجات العاجلة خلال الفترة الممتدة من تشرين الأول / اكتوبر ١٩٩٣ إلى آذار / مارس ١٩٩٤ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ئ ] - [ ا ـ ـ ـ ـ ـ ئ ] - عدد الحروف 7 -",الطوارئ,لطوارئ,والطوارئ
"-5 - تعزيز ظروف العمل اللائق واحترام حقوق الفرد في قطاع السياحة بشكل عام ، مع التركيز بوجه خاص على أشد ا ـ ـ ـ ـ ت ضعفا ، كالنساء والشباب والأطفال والمهاجرين ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ت ] - عدد الحروف 6 -",الفئات,والفئات,بالفئات
"-ووفقا لما أوردته التقارير ، فقد اعتقل عدة أ ـ ـ ـ ص من أقربائه بعد احتجازه ، بما في ذلك أخت له أطلق سراحها بعد أن أمضت نحو أربعة شهور رهن الاعتقال .-

- الحرف الأول [ أ ] - الحرف الأخير [ ص ] - [ أ ـ ـ ـ ص ] - عدد الحروف 5 -",أشخاص,أشخاصه,أشخاصها
