QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-7 - وأشارت كينيا الى الحاجة الى أن تنشر على الجمهور المعلومات المتاحة لدى ا ـ ـ ـ ـ ق الحكومي الدولي المعني بتغير المناخ والمستمدة من الاتفاقية الاطارية بشأن تغير المناخ .-

- الحرف الأول [ ا ] - الحرف الأخير [ ق ] - [ ا ـ ـ ـ ـ ق ] - عدد الحروف 6 -",الفريق,فالفريق,والفريق
"-وما فتئت الحكومة الإيرانية ، بما يتفق والموقف الإيراني المبدئي المتمثل في تعزيز الاستقرار والهدوء في منطقة الخليج الفارسي ، وبروح ع ـ ـ ـ ـ ت حسن الجوار ، تبدي استعدادها للتفاوض مع المسؤولين المعنيين في دولة الإمارات العربية المتحدة بغية إزالة أي سوء تفاهم بين البلدين فيما يتعلق بتنفيذ مذكرة التفاهم بين إيران والشارقة لعام 1971 .-

- الحرف الأول [ ع ] - الحرف الأخير [ ت ] - [ ع ـ ـ ـ ـ ت ] - عدد الحروف 6 -",علاقات,علاقاتي,علاقاتة
"-نتيجة للسياسة المتعمدة التي تنفذها تركيا بصورة منهجية في المناطق المحتلة من قبرص ، فإن ا ـ ـ ـ ـ ة الثقافية للجزء الشمالي من الجزيرة ، والتي ترجع إلى الألفية السابعة قبل الميلاد ، تواجه خطرا شديدا قوامه تدمير هذه ا ـ ـ ـ ـ ة تدميرا دائما وتاما .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الهوية,فالهوية,والهوية
"-ويتمثل الهدف من ذلك في تدعم أو تعزيز التعاون في إطار الاتفاقات الثنائية أو الإقليمية ، لا في الاستعاضة عن ذلك التعاون ، ن ـ ـ ـ  لأن التعاون في مجال الإنفاذ ، بمقتضى الصكوك غير الملزمة الصادرة عن منظمة التعاون والتنمية في الميدان الاقتصادي ، يميل إلى أن يكون أقل قوة وأقل توجها نحو معالجة الحالات ، ما لم يتم تدعيمه بواسطة اتفاقات ثنائية ملزمة ( ) .-

- الحرف الأول [ ن ] - [ ن ـ ـ ـ  ] - عدد الحروف 4 -",نظرا,ونظرا,فنظرا
"-تعقد مشاورات غير رسمية مفتوحة بشأن مشروع القرار المقدم في إطار البند 39 من جدول الأعمال ( نحو إقامة شراكة ع ـ ـ ـ ـ ة ) ، يتولى تنظيمها وفد بلجيكا ( بالنيابة عن الاتحاد الأوروبي ) ، وذلك يوم الثلاثاء ، 27 تشرين الثاني / نوفمبر 2001 ، من الساعة 15 / 13 إلى الساعة 45 / 14 في غرفة الاجتماعات B . والدعوة للحضور موجهة إلى جميع الوفود المهتمة .-

- الحرف الأول [ ع ] - الحرف الأخير [ ة ] - [ ع ـ ـ ـ ـ ة ] - عدد الحروف 6 -",عالمية,وعالمية,عالميآ
"-وإذ يعرب مرة أخرى عن تقديره للرئيس بليز كومباوري ، رئيس بوركينا فاسو ( "" الميسر "" ) ، لجهوده المتواصلة لدعم عملية السلام في كوت ديفوار ، وخاصة عن طريق آليات متابعة اتفاق واغادوغو السياسي ، وإذ يثني على الجهود المتواصلة التي يبذلها الاتحاد الأفريقي والجماعة الاقتصادية لدول غرب أفريقيا في سبيل تعزيز السلام والاستقرار في كوت ديفوار ويشجعها ، وإذ يكرر الإعراب عن د ـ ـ ـ  الكامل لهما ،-

- الحرف الأول [ د ] - [ د ـ ـ ـ  ] - عدد الحروف 4 -",دعمه,بدعمه,ودعمه
"-٧٥ - ويجري توحيد تلك المبادرات وغيرها خلال الفترة التي ي ـ ـ ـ ـ ا التقرير .-

- الحرف الأول [ ي ] - الحرف الأخير [ ا ] - [ ي ـ ـ ـ ـ ا ] - عدد الحروف 6 -",يغطيها,ويغطيها,سيغطيها
"-( ج ) وتنسيق العمل بهدف امتثال التشريع التركي بشأن ح ـ ـ ـ  الإنسان للصكوك الدولية التي تعد تركيا طرفا فيها وتقديم اقتراحات بهذا الخصوص ؛-

- الحرف الأول [ ح ] - [ ح ـ ـ ـ  ] - عدد الحروف 4 -",حقوق,فحقوق,وحقوق
"-وفي ضوء السرعة التي يتزايد بها استعمال وسائل منع الحمل في المناطق ا ـ ـ ـ ل تقدما ، من المرجح أن تصل بحلول عام 2000 نسبة الأزواج الذين يستعملون وسائل منع الحمل في العالم إلى 65 في المائة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",الأقل,عالأقل,والأقل
"-28 - لدى إجراء الاستعراض ، تلتزم أفرقة خبراء الاستعراض بهذه المبادئ التوجيهية وتعمل على أساس إجراءات ثابتة منشورة توافق عليها الهيئة الفرعية ل ـ ـ ـ ـ ـ ة العلمية والتكنولوجية ، بما في ذلك أحكام ضمان ومراقبة الجودة وأحكام والسرية .-

- الحرف الأول [ ل ] - الحرف الأخير [ ة ] - [ ل ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",للمشورة,لمشورة,والمشورة
"-( ط ) الإسهام في تنفيذ البرنامج الوطني لنزع سلاح المقاتلين الكونغوليين وتسريحهم وإعادة إدماجهم هم ومعاليهم ، مع إيلاء اهتمام خاص للأطفال ، عن طريق رصد عملية نزع السلاح وتوفير الأمن في بعض المواقع الحساسة ، حسب الاقتضاء ، ودعم جهود إعادة الإدماج التي ما برحت تبذلها السلطات الكونغولية بالتعاون مع فريق الأمم المتحدة ا ـ ـ ـ ـ ي والشركاء الثنائيين والمتعددي الأطراف ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",القطري,والقطري,القطريب
"-وأعربت اللجنة عن تقديرها للإجراءات العديدة التي اتخذتها الحملة الدولية لحظر الألغام البرية ولجنة الصليب ا ـ ـ ـ ـ ر الدولية للترويج للاتفاقية .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ـ ر ] - عدد الحروف 6 -",الأحمر,الأحمرة,فالأحمر
"-( ج ) زيادة كفاءة استخدام الوقود في مختلف و ـ ـ ـ ط النقل ؛-

- الحرف الأول [ و ] - الحرف الأخير [ ط ] - [ و ـ ـ ـ ط ] - عدد الحروف 5 -",وسائط,بوسائط,كوسائط
"-كان ثمة حس بالتفاؤل - على نحو رئيسي بفضل النهج الملهم الذي يتبعه رئيس الولايات المتحدة والذي جعل من الممكن التوقيع على معاهدة جديدة بشأن تخفيض الأسلحة الاستراتيجية الهجومية من قبل الاتحاد الروسي والولايات المتحدة قبل ذلك بشهر على و ـ ـ  التحديد .-

- الحرف الأول [ و ] - [ و ـ ـ  ] - عدد الحروف 3 -",وجه,الخصوص,التحديد
"-وإذ يشدد على المسؤولية الأساسية التي تتحملها حكومة جمهورية الكونغو الديمقراطية لضمان الأمن في أراضيها وحماية المدنيين فيها ، مع احترام س ـ ـ ـ ة القانون وحقوق الإنسان والقانون الإنساني الدولي ،-

- الحرف الأول [ س ] - الحرف الأخير [ ة ] - [ س ـ ـ ـ ة ] - عدد الحروف 5 -",سيادة,وسيادة,ولسيادة
"-فعلى سبيل المثال ، استخدم التعليق العام رقم 29 للجنة المعنية بحقوق الإنسان بشأن ا ـ ـ ـ ـ ة 4 من العهد الدولي الخاص بالحقوق المدنية والسياسية مفاهيم وتعاريف من القانون الإنساني الدولي ومن القانون الدولي العرفي لتحديد الأحكام التي لا يجوز تقييدها في العهد المذكور .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",المادة,والمادة,فالمادة
"-وخلص في النهاية إلى أنه بالرغم من أن القضاء المقدوني قادر على التعامل مع الحالات التي تحال إليه ، فإن تقديم معلومات أفضل للجمهور المقدوني عن عمل المحكمة ا ـ ـ ـ ـ ـ ـ ة الدولية ليوغوسلافيا السابقة من شأنه أن يضع عمل القضاء المحلي في منظوره الصحيح وتحسين صورته لدى الجمهور .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الجنائية,والجنائية,الجنائي
"-وفي حالة احتمال و ـ ـ ـ  مثل هذا الاشتباه ، طلب من المصارف أن تتصل بالمصرف المركزي لمناقشة أفضل الطرق للتصرف واضعين في الأذهان المصالح الوطنية والدولية في منع وإيقاف هذا التمويل .-

- الحرف الأول [ و ] - [ و ـ ـ ـ  ] - عدد الحروف 4 -",وجود,توجود,ووجود
"-ألف - الأنشطة المنفذة مؤخرا فيما يتعلق بصندوق تنمية العراق والمجلس الدولي للمشورة و ـ ـ ـ ـ ـ ـ ـ ة-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",والمراقبة,كالمراقبة,المراقبة
"-9 - وفي كانون الثاني / يناير 2010 ، اتفقت الحكومة الاتحادية الانتقالية ، و "" بونتلاند "" و "" أرض الصومال "" ، خلال اجتماع تقني بشأن مكافحة القرصنة عقد في كمبالا ، على تشكيل لجنة تقنية مكونة من ثلاثة أعضاء ( "" فريق الاتصال الصومالي ا ـ ـ ـ ـ ي بمكافحة القرصنة "" ) من أجل تنسيق أنشطة مكاتب مكافحة القرصنة في كل منها .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ي ] - عدد الحروف 6 -",المعني,والمعني,المعنيه
