QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-وبالإضافة إلى ذلك ، ذكر الوفد أنه بينما قررت الجمعية العامة أن تطبق على قضاة محكمة العدل الدولية المنهجية التي تتبعها لجنة الخدمة المدنية الدولية فيما يخص موظفي الأمم المتحدة ، فإن اجتماع الدول الأطراف لم يتخذ مقررا مماثلا بالنسبة لقضاة المحكمة الدولية لقانون البحار لأنه لم يكن في مقدور الدول الأطراف أن تتخذ قرارات مستنيرة ب ـ ـ ـ  إمكانية تطبيق هذه المنهجية على المحكمة .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بشأن,وبشأن,بشأنه
"-2 - ت ـ ـ ـ ز الإدارة السليمة بيئيا للنفايات والكيماويات الخطرة عبر التنسيق الأفضل مع أمانتي اتفاقيتي روتردام واستكهولم .-

- الحرف الأول [ ت ] - الحرف الأخير [ ز ] - [ ت ـ ـ ـ ز ] - عدد الحروف 5 -",تعزيز,وتعزيز,لتعزيز
"-وفيما يتعلق بالمساعدة الإنمائية الرسمية ، ينبغي أن تكون جميع المساعدات غير مقيدة بشروط ، كما ينبغي ل ـ ـ ـ ـ ـ ن المانحة تنفيذ أهداف المساعدة الإنمائية الرسمية ؛ وينبغي لأقل البلدان نموا أن تركز على توزيع المساعدة الإنمائية الرسمية توزيعا فعالا في سبيل القضاء على الفقر .-

- الحرف الأول [ ل ] - الحرف الأخير [ ن ] - [ ل ـ ـ ـ ـ ـ ن ] - عدد الحروف 7 -",للبلدان,لبلدان,البلدان
"-33 - وفي التحليل السالف ا ـ ـ ـ ر ، لا بد من ضرورة التمييز بين الطرق المباشرة وغير المباشرة لخلق فرص العمل عن طريق إقامة الروابط بين القطاعات .-

- الحرف الأول [ ا ] - الحرف الأخير [ ر ] - [ ا ـ ـ ـ ر ] - عدد الحروف 5 -",الذكر,فالذكر,كالذكر
"-أيدت جمهورية أفريقيا الوسطى ، ش ـ ـ ـ ا شأن الدول الأعضاء في الأمم المتحدة ، إعلان الالتزام بشأن فيروس نقص المناعة البشرية / متلازمة نقص المناعة المكتسب ( الإيدز ) ، الذي اعتمدته الدول الأعضاء في عامي 2001 و 2006 .-

- الحرف الأول [ ش ] - الحرف الأخير [ ا ] - [ ش ـ ـ ـ ا ] - عدد الحروف 5 -",شأنها,شأنه,لشأنها
"-وتحقيقا لهذه ا ـ ـ ـ ـ ة ، أطلقت فرنسا مشروع الاتحاد من أجل المتوسط ، الذي عقدت أول قمة له في 13 تموز / يوليه 2008 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الغاية,والغاية,فالغاية
"-وأقر المجلس ، في مقرره 99 / 22 ، بالنسبة لصندوق الأمم المتحدة للمشاريع الإنتاجية بأن الإفراط في الاعتماد على عدد محدود من المانحين يتضمن مخاطرات تتصل بالاستدامة المالية ل ـ ـ ـ ـ ـ ق على الصعيد الطويل الأجل ، ودعا جميع البلدان التي تستطيع التبرع إلى الصندوق أن تقوم بذلك لضمان التمويل الملائم .-

- الحرف الأول [ ل ] - الحرف الأخير [ ق ] - [ ل ـ ـ ـ ـ ـ ق ] - عدد الحروف 7 -",للصندوق,لصندوق,والصندوق
"-52 - للحصول على معلومات بشأن التحليل ، أنظر الفرع رابعا - هاء - 2 من ا ـ ـ ـ ـ ـ ئ التوجيهية التقنية العامة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ئ ] - [ ا ـ ـ ـ ـ ـ ئ ] - عدد الحروف 7 -",المبادئ,والمبادئ,المباديء
"-وقد أوضح الطرف أن الهالونات تم استيرادها في عام 2004 من جانب وزارة ا ـ ـ ـ ـ ع للاستخدام في القوات الجوية ووحدات الدبابات وكذلك في الطيران المدني .-

- الحرف الأول [ ا ] - الحرف الأخير [ ع ] - [ ا ـ ـ ـ ـ ع ] - عدد الحروف 6 -",الدفاع,الدفاعة,فالدفاع
"-اتفاقية روتردام المتعلقة بتطبيق إجراء الموافقة المسبقة عن علم على مواد كيميائية ومبيدات آ ـ ـ ـ  معينة خطرة متداولة في التجارة الدولية-

- الحرف الأول [ آ ] - [ آ ـ ـ ـ  ] - عدد الحروف 4 -",آفات,لآفات,بآفات
