QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-124 - وعملا ب ـ ـ ـ ر الجمعية العامة 65 / 248 ، يقترح إلغاء وظيفتي موظف تكنولوجيا معلومات ( من رتبة ف - 4 ، ورتبة ف - 3 ) ، ووظيفة موظف اتصالات سلكية ولاسلكية ( من رتبة ف - 3 ) ، ووظيفتي مساعد اتصالات سلكية ولاسلكية ( من فئة الخدمة المدنية ) ، و 5 وظائف فني تكنولوجيا معلومات ( من فئة الخدمة الميدانية ) .-

- الحرف الأول [ ب ] - الحرف الأخير [ ر ] - [ ب ـ ـ ـ ر ] - عدد الحروف 5 -",بقرار,وبقرار,بقراره
"-( ه ) توفير ت ـ ـ ـ ب كاف للموظفين من أجل التنفيذ الكامل لنظام مراقبة الأصول الميدانية وصيانته .-

- الحرف الأول [ ت ] - الحرف الأخير [ ب ] - [ ت ـ ـ ـ ب ] - عدد الحروف 5 -",تدريب,كتدريب,تدريبة
"-ومن هنا ، فقد اعتمدت اللجنة بدرجات م ـ ـ ـ ـ ـ ة على النتائج التي خلصت إليها منظمات محترمة غير حكومية إذ أيدتها أقوال شهود عيان وجاءت متوافقة مع أدلة أخرى تلقتها اللجنة .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",متفاوتة,ومتفاوتة,متفاوته
"-لقد أدت نهاية ا ـ ـ ـ ب الباردة إلى مناخ جديد في العلاقات الدولية وعدد من الاتجاهات والتطورات المشجعة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ب ] - [ ا ـ ـ ـ ب ] - عدد الحروف 5 -",الحرب,االحرب,الثانيةالحرب
"-هل لي أن اعتبر أن الجمعية تود أن تحذو ح ـ ـ ـ ا ؟-

- الحرف الأول [ ح ] - الحرف الأخير [ ا ] - [ ح ـ ـ ـ ا ] - عدد الحروف 5 -",حذوها,حذوه,حذوهم
"-: : يجب القضاء على التمييز ضد النساء والفتيات في مجال الرعاية ا ـ ـ ـ ـ ة العقلية والبدنية وينبغي إتاحة الرعاية ا ـ ـ ـ ـ ة العقلية المناسبة للنساء على مدى الحياة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الصحية,والصحية,الرعاية
"-"" ١٤ - يطلب الى الأمين العام أن يوافي مجلس الأمن تباعا بالتطورات المتعلقة ب ـ ـ ـ ـ ذ أحكام اتفاق السلم العام وأن يقدم تقريرا عن المسألة الى مجلس الأمن قبل ٣١ تشرين الأول / اكتوبر ٣٩٩١ بوقت كاف ؛-

- الحرف الأول [ ب ] - الحرف الأخير [ ذ ] - [ ب ـ ـ ـ ـ ذ ] - عدد الحروف 6 -",بتنفيذ,وبتنفيذ,بتنفيذها
"-2 - 4 تتمثل الأهداف الرئيسية لقانون مكافحة الإرهاب الذي اعتمده المجلس الأعلى لجمهورية أوزبكستان في 15 كانون الأول / ديسمبر 2000 في ضمان سلامة الأفراد والمجتمع والدولة من الإرهاب ، وحماية سيادة الدولة و ـ ـ ـ ـ ـ ـ ا الإقليمية ، وصون القانون والنظام والحفاظ على الوفاق الوطني .-

- الحرف الأول [ و ] - الحرف الأخير [ ا ] - [ و ـ ـ ـ ـ ـ ـ ا ] - عدد الحروف 8 -",وسلامتها,سلامتها,وسلامته
"-إن هذه الانتهاكات التي ترتكبها الطائرات العسكرية الأمريكية والبريطانية والتي تستخدم فيها ( 10 - 20 ) طائرة يوميا ترقى إلى مستوى الحرب غير المعلنة وتستوجب من الأمم المتحدة أن تتخذ الإجراءات المطلوبة إزاءها بموجب الميثاق لوقف العدوان وتحميل الجهة التي ارتكبتها كامل ا ـ ـ ـ ـ ـ ـ ـ ة الدولية بضمن ذلك دفع التعويضات للجانب العراقي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",المسؤولية,والمسؤولية,مسؤولية
"-كما تحتفظ البعثة بمكتب في سكوبي وهو يتواصل مع السلطات ا ـ ـ ـ ـ ـ ة والإقليمية من أجل نقل وتسليم البضائع للبعثة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المحلية,المحليةفي,والمحلية
"-فالاستبيانات السابقة للدورات ، عندما تستخدم على الوجه السليم ، تمكن المدرب من تكييف الدورة التدريبية مع الاحتياجات ا ـ ـ ـ ـ ـ ـ ـ ة الخاصة للجمهور المستهدف .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",التعليمية,والتعليمية,التعليميه
"-وأحاطوا علما بأن التقرير ا ـ ـ ـ ـ م قريب جدا من الكمال ، وأنه وضع وفقا للمبادئ التوجيهية التي أعدتها اللجنة ، وأنه يتضمن معلومات لها أهميتها ويدل على أن السنغال تحترم ، أساسا ، التزاماتها بموجب الاتفاقية .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",المقدم,والمقدم,بالمقدم
"-٧ - توصي اللجنة الخامسة الجمعية العامة بأن تعتمد م ـ ـ ـ ع القرار التالي :-

- الحرف الأول [ م ] - الحرف الأخير [ ع ] - [ م ـ ـ ـ ع ] - عدد الحروف 5 -",مشروع,فمشروع,المشروع
