QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-21 - سوف يعمل المركز المعني بمنع الاجرام الدولي ، بالتعاون مع سائر المنظمات الدولية والاقليمية ذات الصلة ، حسبما يكون مناسبا ، ووفقا لقرار ا ـ ـ ـ ـ ـ ة العامة 56 / . . . ، على استحداث أنشطة للتعاون التقني ترمي إلى منع ومكافحة غسل الأموال ، بغية تقديم المساعدة الى الدول الطالبة لأجل تنفيذ هذه الأنشطة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الجمعية,في الجمعية,فالجمعية
"-- كيفية م ـ ـ ـ ـ ة التعاون على نحو أكثر ترشيدا وفعالية بين الأمم المتحدة والمنظمات الإقليمية والمنظمات الحكومية الدولية الأخرى ، بما في ذلك على وجه الخصوص ، تعزيز المشاورات وتبادل المعلومات بين مجلس الأمن وهذه المنظمات .-

- الحرف الأول [ م ] - الحرف الأخير [ ة ] - [ م ـ ـ ـ ـ ة ] - عدد الحروف 6 -",مواصلة,ومواصلة,مواصل
"-"" حالة العهد الدولي الخاص ب ـ ـ ـ ـ ـ ق الاقتصادية والاجتماعية والثقافية ، والتحفظات والإعلانات والاعتراضات بموجب العهد ""-

- الحرف الأول [ ب ] - الحرف الأخير [ ق ] - [ ب ـ ـ ـ ـ ـ ق ] - عدد الحروف 7 -",بالحقوق,والحقوق,فالحقوق
"-فلنحيي ذكرى ضحايا تجارة الرقيق عبر المحيط ا ـ ـ ـ ـ ـ ي بالتعهد بتعزيز جهودنا لمكافحة الرق العصري بجميع أشكاله .-

- الحرف الأول [ ا ] - الحرف الأخير [ ي ] - [ ا ـ ـ ـ ـ ـ ي ] - عدد الحروف 7 -",الأطلسي,والأطلسي,بالأطلسي
"-٣٦ - ومضى قائلا إن جمهورية تنزانيا المتحدة اعتمدت في كانون الثاني / يناير ١٩٩٢ سياسة سكانية وطنية ، منحت فيها الأولوية إلى تثقيف السكان بشأن عواقب النمو السكاني السريع ، بهدف تحسين نوعية القوى العاملة وقدرة السكان على تعزيز تنميتهم الذاتية وحماية ا ـ ـ ـ ـ ة وتحسين الرعاية الصحية والاجتماعية للسكان ، لا سيما النساء والأطفال منهم .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",البيئة,البيئ,والبيئة
"-٤ - تطلب من الأمين العام أن يوفر من خلال ، مركز حقوق الإنسان ، بناء على طلب الحكومات ا ـ ـ ـ ـ ـ ة وكجزء من برنامج مركز الخدمات الاستشارية والمساعدة التقنية ، الخبرة الفنية المؤهلة بشأن قضايا الأقليات وحقوق الإنسان وبشأن منع المنازعات وحلها ، وذلك للمساعدة في الحالات القائمة أو المحتمل نشوؤها والمتعلقة بالأقليات ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",المعنية,والمعنية,المعنين
"-أطلعنا بدهشة واستغراب كبيرين على تقريركم المقدم إلى مجلس الأمن في 15 آب / أغسطس 2001 ( الوثيقة ( S / 2001 / 796 والذي قدم صورة غير صحيحة عن موضوع المفقودين ، وأكد ، من جديد ، استنتاجاتنا عما تتخذه دوائر ا ـ ـ ـ ـ ـ ة العامة للأمم المتحدة من إجراءات غير نزيهة وما يتخذه مجلس الأمن من سياسات غير موضوعية ومتحيزة عند تعاملهم مع العراق وذلك بضغط من الولايات المتحدة وبريطانيا .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الأمانة,والأمانة,بالأمانة
"-35 - وهناك شركات مثل شركة BASF ( ألمانيا ) وSyngenta ( سويسرا ) أقامت شراكات مع بعض البلدان النامية فيما يتعلق ب ـ ـ ـ ـ ة البحث والتطوير في المجال الزراعي ( ) .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ة ] - عدد الحروف 6 -",بأنشطة,بأنشطه,كأنشطة
"-76 - وبفضل وجود المنشآت ا ـ ـ ـ ـ ـ ـ ة آنفا ، تمكن الاتحاد الأوروبي والولايات المتحدة منذ عام 1993 ، من تدمير 603 114 و278 38 طنا من المواد المستنفدة للأوزون ، على التوالي .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المذكورة,والمذكورة,المذكور
"-( أ ) عن شكرها للحكومات الكثيرة التي تعاونت مع الفريق العامل وردت على طلباته الحصول على معلومات ، وكذلك للحكومات التي دعت الفريق العامل إلى زيارة بلدانها ، وتطلب إليها أن تولي توصيات الفريق العامل كل الاهتمام ا ـ ـ ـ ـ م ، وتدعوها إلى إبلاغه بكل ما تتخذه من إجراءات لتنفيذ هذه التوصيات ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",اللازم,واللازم,اللازمة
