QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-00 / 10 - 00 / 13 جلسة مغلقة غرفة ا ـ ـ ـ ـ ـ ـ ـ ـ ت 9-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 10 -",الاجتماعات,بالاجتماعات,لاجتماعات
"-وكما هو الشأن ب ـ ـ ـ ـ ـ ة لإطار عمل الأمم المتحدة للمساعدة الإنمائية الحالي ، ستوافق حكومة البلد المضيف وأعضاء فريق الأمم المتحدة القطري على هذه الوثيقة .-

- الحرف الأول [ ب ] - الحرف الأخير [ ة ] - [ ب ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",بالنسبة,فبالنسبة,وبالنسبة
"-14 - تمويل وفرض التنفيذ الصارم للسياسات الوطنية بشأن العنف والتمييز ضد المرأة و ـ ـ ـ ـ ـ ة ، ودمج إجراءات لمتابعة الدراسة التي أجراها الأمين العام للأمم المتحدة في عام 2006 حول العنف ضد الأطفال ، والدراسة المتعمقة التي أجراها الأمين العام للأمم المتحدة في عام 2006 حول العنف ضد المرأة .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",والطفلة,والطفل,الطفلة
"-وإذ يلاحظ أنه عملا بمبدأ المسؤوليات المشتركة وإن كانت متمايزة التي تحكم الاتفاقية ، على البلدان ا ـ ـ ـ ـ ـ ف المتقدمة أن "" تأخذ بزمام المبادرة إلى تعديل الاتجاهات الأطول أجلا للانبعاثات البشرية المصدر "" أو تخفيفها ( الفقرة 2 ( أ ) من المادة 4 من الاتفاقية ) ، في حين أن البلدان ا ـ ـ ـ ـ ـ ف النامية ، التي هي أشد تعرضا للآثار السلبية لتغير المناخ ، معنية أساسا بالتكيف ،-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",الأطراف,والأطراف,لأطراف
"-"" ويلاحظ المجلس الإسهام الهام للمنظمات الإقليمية ودون الإقليمية والمجتمع المدني وغيرها من أصحاب المصلحة في ا ـ ـ ـ ـ ـ ة السلمية للمنازعات ، وبخاصة عن طريق الوساطة ، ويشيد بها لما تبذله من جهود .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",التسوية,والتسوية,تسوية
"-فبعد مرور خمسة أشهر على أول انتخابات حرة وديمقراطية عرفها ذلك البلد ، قضت محاولة الانقلاب بشكل وحشي على حركة الانفتاح و ـ ـ ـ ـ ـ ـ ـ ة الوطنية التي شرع بها بنبل كبير الرئيس نداداي .-

- الحرف الأول [ و ] - الحرف الأخير [ ة ] - [ و ـ ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 9 -",والمصالحة,المصالحة,بالمصالحة
"-"" ويؤكد مجلس الأمن مجددا على الأهمية الحاسمة لتوفر التمويل في الوقت المناسب وبصورة مرنة ويمكن التنبؤ بها لبناء ا ـ ـ ـ ـ م ، ويحث الدول الأعضاء والشركاء الآخرين على زيادة الجهود الرامية إلى تحقيق هذا الهدف ، بما في ذلك من خلال تجديد موارد صندوق بناء ا ـ ـ ـ ـ م والصناديق الاستئمانية المتعددة المانحين .-

- الحرف الأول [ ا ] - الحرف الأخير [ م ] - [ ا ـ ـ ـ ـ م ] - عدد الحروف 6 -",السلام,فالسلام,عليهالسلام
"-[ ملاحظة : فتح باب التسجيل في قائمة المتكلمين في إطار البندين 80 ( سيادة القانون على الصعيدين الوطني والدولي ) و 33 من جدول الأعمال ( ا ـ ـ ـ ـ ـ ض شامل لكامل مسألة عمليات حفظ السلام من جميع نواحي هذه العمليات ) .-

- الحرف الأول [ ا ] - الحرف الأخير [ ض ] - [ ا ـ ـ ـ ـ ـ ض ] - عدد الحروف 7 -",استعراض,كاستعراض,الاستعراض
"-ودعت الممثلة الخاصة إلى فحص الصلة بين وجود الجماعات المسلحة وارتفاع معدلات العنف ضد المدنيين ، لا سيما من النساء ؛ وإلى استخدام مؤشرات جديدة لاكتشاف المخاطر والإبلاغ عن العنف الجنسي ، من قبيل تحركات الجماعات المسلحة وأعمال النهب ؛ وزيادة الدعم المقدم لتنفيذ استراتيجية الأمم المتحدة الشاملة لمكافحة العنف الجنسي في جمهورية الكونغو الديمقراطية ، التي أدرجت في الاستراتيجية ا ـ ـ ـ ـ ـ ة لمكافحة العنف الجنساني .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الوطنية,لوطنية,بالوطنية
"-٤ - وفيما يتعلق ببرنامج عمل ا ـ ـ ـ ـ ة الموضوعية ، اتفق على أنه يجوز تخصيص الأيام الثلاثة الأولى للبيانات العامة ، بحيث يتناول المؤتمر بعد ذلك المسائل الموضوعية المعروضة عليه .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ة ] - عدد الحروف 6 -",الدورة,والدورة,بالدورة
