QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"-واقتناعا منهم بأن إنشاء نظام قضائي جنائي دولي فعال مكمل للتشريعات ا ـ ـ ـ ـ ـ ـ ة الوطنية يساهم في صون السلم والأمن الدوليين وفي احترام حقوق الإنسان ؛-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",الجنائية,والجنائية,الجنائي
"-أما إيضاحات المعلومات ذات الطابع غير الكمي ، فينبغي أن تقدم ، ب ـ ـ ـ  رئيسية ، في تقرير الجرد الوطني ، لا في جداول نموذج الإبلاغ الموحد .-

- الحرف الأول [ ب ] - [ ب ـ ـ ـ  ] - عدد الحروف 4 -",بصفة,وبصفة,فبصفة
"-وعقدت الشرطة عدة حلقات عمل لتدريب وكالات إنفاذ القوانين الإيفوارية على توفير الأمن خلال ا ـ ـ ـ ـ ـ ـ ـ ـ ت ، مع التركيز على مكافحة الشغب وإدارة النظام العام .-

- الحرف الأول [ ا ] - الحرف الأخير [ ت ] - [ ا ـ ـ ـ ـ ـ ـ ـ ـ ت ] - عدد الحروف 10 -",الانتخابات,كالانتخابات,فالانتخابات
"-وعقد هذه الجلسات العامة الرفيعة المستوى دليل على ذلك الوعي وعلى الدور القيادي الذي تلعبه الأمم المتحدة في مجال إ ـ ـ ـ ة استعمال المخدرات .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إساءة,وإساءة,لإساءة
"-وينبغي أن تقدم الدولة الطرف وصفا للأحكام المطبقة بشأن قانون التجنيس والإجراءات المتعلقة بالحصول على الإقامة ا ـ ـ ـ ـ ـ ة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ة ] - عدد الحروف 7 -",الدائمة,والدائمة,الدائم
"-36 - ظلت لجنة حقوق الإنسان نشطة في مجال تعزيز وحماية حقوق الإنسان ا ـ ـ ـ ـ ـ ـ ة بفيروس نقص المناعة البشرية / الإيدز لسنوات عديدة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ة ] - [ ا ـ ـ ـ ـ ـ ـ ة ] - عدد الحروف 8 -",المتعلقة,والمتعلقة,ومتعلقة
"-وأفضت حلقة العمل إلى الاتفاق على توفير خدمات إ ـ ـ ـ ة إدماج الأطفال المشاركين في الأنشطة العسكرية وأطفال الشوارع ، تشمل الدعم النفسي والاجتماعي ، والتدريب المهني ، واستدراك مراحل التعليم الضائعة ، وتنظيم حملة توعية بحماية هؤلاء الأطفال وغيرهم ممن هم عرضة لخطر ختان البنات والزواج المبكر والإيذاء والاستغلال الجنسين .-

- الحرف الأول [ إ ] - الحرف الأخير [ ة ] - [ إ ـ ـ ـ ة ] - عدد الحروف 5 -",إعادة,إعاد,وإعادة
"-ورأى بعض الممثلين الآخرين مع ذلك أن ا ـ ـ ـ ـ ـ ف إمكانية وجود هيكل مؤسسي أكثر تماسكا لا يبرر بالضرورة إنشاء منظمة جديدة ، ووفقا لذلك لم يؤيدوا فكرة إنشاء منظمة كهذه أو تطبيق العضوية العالمية لمجلس إدارة برنامج الأمم المتحدة للبيئة .-

- الحرف الأول [ ا ] - الحرف الأخير [ ف ] - [ ا ـ ـ ـ ـ ـ ف ] - عدد الحروف 7 -",استكشاف,أستكشاف,واستكشاف
"-وعلى الرغم من أن حالات مديونية البلدان المنخفضة ا ـ ـ ـ ل وبلدان الأسواق الناشئة ليست سيئة كما يعتقد دائما ، فإن العديد من البلدان المتقدمة النمو تتجاوز بالفعل ما يعد مستويات مستدامة للمديونية ، ومن المتوقع أن تكون في وضع أسوأ من ذلك بحلول عام 2015 .-

- الحرف الأول [ ا ] - الحرف الأخير [ ل ] - [ ا ـ ـ ـ ل ] - عدد الحروف 5 -",الدخل,فالدخل,والدخل
"-٤٥ - وفي الجلسة نفسها ، عرض المقرر م ـ ـ ـ ع التقرير ونقحه شفويا .-

- الحرف الأول [ م ] - الحرف الأخير [ ع ] - [ م ـ ـ ـ ع ] - عدد الحروف 5 -",مشروع,فمشروع,المشروع
